"","scope","B.Code","D.Item","CP","NDF","Ash","EE","GE","D.Type","M2_Category","M3_Category","M4_Category","M5_Category","M6_Category","M7_Category","Diet_Category_method","Diet_Category_prop_top","used_patch","used_nearest","M7_Category_full"
"1310","diet","BO1088","T1 (cassava peel untreated)",110.2,744.2,40.8,26.9,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1311","diet","BO1088","T2 (corn cob untreated)",118.7,785.4,57,25.9,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1312","diet","BO1088","T3 (treated cassava peel)",114,757,48,29.7,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1313","diet","BO1088","T4 (treated corn cob)",117.5,731.1,51.4,28.4,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1314","diet","BO1089","A. africana",91.4,NA,38.3,39.5,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1315","diet","BO1089","A. occidentale diet",94.1,NA,25,30.5,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1316","diet","BO1089","A.barteri diet",80.6,NA,31.2,21,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1317","diet","BO1089","M.indica diet",112.6,NA,97.8,18,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1318","diet","BO1092","0 RCNS",71.6,526.9,73.4,39.4,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1319","diet","BO1092","10 RCNS",78.4,570.3,72.5,37.5,NA,NA,NA,NA,"Poor forage",NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1320","diet","BO1092","15 RCNS",78.9,570.3,70.1,37,NA,NA,NA,NA,"Poor forage",NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1321","diet","BO1092","5 RCNS",73.5,471.6,72.8,37.9,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1322","diet","BO1093","0CPM",178.5,NA,191.2,64.2,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1323","diet","BO1093","100 CPM",148,NA,174.4,52.5,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1324","diet","BO1093","60 CPM",157.5,NA,176.2,56.5,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1325","diet","BO1093","80 CPM",147,NA,175.3,52.5,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1326","diet","0","CFM (10)",157.5,341.3,80.7,45.1,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.33,TRUE,FALSE,"High-starch"
"1327","diet","0","CFM (20)",157.4,342.3,82.4,51.4,NA,NA,NA,NA,NA,NA,NA,"High-fat","by_category_dominance",0.39,TRUE,FALSE,"High-fat"
"1328","diet","0","CFM (5)",157.7,342.9,81.5,43.5,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.35,TRUE,FALSE,"High-starch"
"1329","diet","0","CFM without MSK",157.4,340.8,81.2,38.5,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.39,TRUE,FALSE,"High-starch"
"1330","diet","BO1096","0% Sweet Potato Peels",170,NA,120,45,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1331","diet","BO1096","10% Sweet Potato Peels",171,NA,110,40,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1332","diet","BO1096","20% Sweet Potato Peels",168,NA,120,35,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1333","diet","BO1096","30% Sweet Potato Peels",166,NA,115,45,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1334","diet","BO1098","0 CRSCLM",153.6,624.4,54.4,21.5,3.94,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1335","diet","BO1098","20 CRSCLM",148.7,420.8,55.9,32.6,3.89,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1336","diet","BO1098","40 CRSCLM",136.4,357.5,49.1,33.8,4.07,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",0.3717277486911,TRUE,FALSE,"Good forage"
"1337","diet","BO1098","60 CRSCLM",130,339.3,45,29,4.04,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",0.31413612565445,TRUE,FALSE,"Good forage"
"1338","diet","BO1099","0  Cashew Nut Shell",176.9,NA,34.3,44.8,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",0.501672240802676,TRUE,FALSE,"Good forage"
"1339","diet","BO1099","10  Cashew Nut Shell",175.6,NA,32.8,108.4,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1340","diet","BO1099","15  Cashew Nut Shell",171.7,NA,32.9,120.4,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1341","diet","BO1099","20  Cashew Nut Shell",173.2,NA,31,149.9,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1342","diet","CJ1002","Leucaena hay",13.6,51.8,7.2,NA,NA,NA,NA,NA,NA,"High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"1343","diet","CJ1002","OSCM",13.5,50.4,6,NA,NA,NA,NA,NA,NA,"High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"1344","diet","CJ1003","Baobab",155,417,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1345","diet","CJ1003","Soybean",396,132,57,214,23.6,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1346","diet","CJ1003","Vachellia",152,462,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1347","diet","CJ1004","Feed Blocks",390.1,125.8,367,NA,NA,NA,NA,"Protein","Protein","Protein","Protein","Protein","M7_numeric",NA,FALSE,FALSE,"Protein"
"1348","diet","CJ1004","Maize off",148.4,495,224.3,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1349","diet","CJ1004","Poult Manure",184.5,368.4,312.8,NA,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1350","diet","CJ1005","0AMF",81,607.4,56.5,25.8,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1351","diet","CJ1005","15AMF",75.4,615.1,49.4,24.4,NA,NA,NA,"Poor forage","Poor forage","Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1352","diet","CJ1005","5AMF",67.2,476.8,201,20.1,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1353","diet","CJ1006","R1",118.6,NA,92.8,24.5,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1354","diet","CJ1006","R2",120.7,NA,94.4,23.8,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1355","diet","CJ1006","R3",122.8,NA,96,23.2,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1356","diet","CJ1014","Daniellia oliveri Leaf Meal 0",171,NA,70.8,144,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1357","diet","CJ1014","Daniellia oliveri Leaf Meal 20",172.9,NA,91.3,130.3,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1358","diet","CJ1014","Daniellia oliveri Leaf Meal 30",174.4,NA,89.6,120.1,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1359","diet","CJ1014","Daniellia oliveri Leaf Meal 40",173.6,NA,99.5,103.4,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1360","diet","CJ1015","20%ALH",126.4,572.1,112.6,36.3,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1361","diet","CJ1015","40%ALH",115,530.3,98.3,34.6,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1362","diet","CJ1015","60%ALH",113.9,532.9,94,34.9,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1363","diet","CJ1015","Control",129,525.3,134.1,28.4,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1364","diet","EM1005","Control Ration1",122.5,NA,79.7,21.3,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1365","diet","EM1005","Ration 2",125.8,NA,87,34.8,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1366","diet","EM1005","Ration3",128.9,NA,70.1,39.8,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1367","diet","EM1025","D1 Katambora /Vigna (1:4)",139.3,354.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1368","diet","EM1025","D2 Pellets",134.9,323.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1369","diet","EM1025","D3 Katambora/Lablab (1:4)",137.7,375.1,NA,NA,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1370","diet","EM1033","100% NPH",67,800,116,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1371","diet","EM1034","T1  Hay + Conc  daily",127.2,478.8,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1372","diet","EM1034","T2 Silage + Conc  daily",121.6,382.7,NA,NA,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1373","diet","EM1034","T3 Silage + Conc  Skip-a-day",121.6,382.7,NA,NA,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1374","diet","EM1034","T4 Silage + Conc  Skip-2-days",121.6,382.7,NA,NA,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1375","diet","EM1037","T2 WB+NC",200.6,454.4,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1376","diet","EM1037","T3 WB+NC",206.1,463.2,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1377","diet","EM1037","T4 WB+NC",211,471.1,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1378","diet","EM1042","Ration 1 CFM1",136.2,NA,95.1,26,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1379","diet","EM1042","Ration2 CFM2",147,NA,96.2,34.3,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1380","diet","EM1042","Ration3 CFM3",138.9,NA,100,40.3,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1381","diet","EM1044","Control",103.2,506,106.3,22.8,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1382","diet","EM1044","Exp 1",112.2,497.4,104.6,22.3,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1383","diet","EM1044","Exp 2",115,498.8,105.3,20.9,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1384","diet","EM1044","Exp 3",118.5,495.2,105.6,20.2,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1385","diet","EM1045","Treatment T1",149,NA,45,17,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1386","diet","EM1045","Treatment T2",131,NA,46,16,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1387","diet","EM1045","Treatment T3",156,NA,58,18,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1388","diet","EM1045","Treatment T4",175,NA,59,19,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1389","diet","EM1045","Treatment T5",181,NA,48,18,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1390","diet","EM1046","Treatment T1",90.4,NA,89.4,25.7,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1391","diet","EM1046","Treatment T2",135,NA,97.9,22.4,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1392","diet","EM1046","Treatment T3",159,NA,94.4,22.1,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1393","diet","EM1047","GH0",146.5,414.8,72.8,118.9,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1394","diet","EM1047","GH25",144.8,455.8,92.8,101,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1395","diet","EM1047","GH50",146.3,480.1,111.6,67,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1396","diet","EM1047","GH75",144.5,470.9,168.2,117.8,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1397","diet","EM1048","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"1398","diet","EM1048","T1 Control",216.9,429.4,55.5,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1399","diet","EM1048","T2 35FPH",214.4,548.1,48.2,NA,NA,NA,NA,NA,"Good forage",NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1400","diet","EM1048","T3 50FPH",213.1,593.9,40,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1401","diet","EM1050","Treatment T1",163.8,400.4,118.4,81.7,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1402","diet","EM1050","Treatment T2",164.1,364.6,52.2,107.1,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1403","diet","EM1050","Treatment T3",164.3,310.8,50.1,111.5,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1404","diet","EM1050","Treatment T4",162.5,322.1,41.9,121.5,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1405","diet","EM1052","Diet 1",89.4,NA,92.5,41.4,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1406","diet","EM1052","Diet 2",99.9,NA,92.9,48.9,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1407","diet","EM1052","Diet 3",113.2,NA,93.3,53,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1408","diet","EM1052","Diet 4",86.7,NA,95.4,53.7,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1409","diet","EM1052","Diet 5",79.8,NA,98.4,56.5,NA,NA,NA,NA,NA,NA,NA,"High-starch","nearest_window_diet",NA,FALSE,TRUE,"High-starch"
"1410","diet","EM1053","Diet A",108.2,NA,71.5,81.5,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1411","diet","EM1053","Diet B",138.7,NA,74.3,50.3,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1412","diet","EM1053","Diet C",170.1,NA,73,65.9,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1413","diet","EM1053","Diet D",117.5,NA,78.3,88,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"1414","diet","EM1054","M0",170,NA,69.1,30.9,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.57,TRUE,FALSE,"High-starch"
"1415","diet","EM1054","M15",170,NA,81.3,31.8,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.5,TRUE,FALSE,"High-starch"
"1416","diet","EM1054","M20",170,NA,85.7,33.6,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1417","diet","EM1056","Treatment T1",175,276,61.5,40,0.1306,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1418","diet","EM1056","Treatment T2",169.1,354,53.4,41.7,0.1316,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1419","diet","EM1056","Treatment T3",168.8,366.6,52.6,39.1,0.1317,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1420","diet","EM1056","Treatment T4",168.1,371.1,57.1,40.8,0.1313,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1421","diet","EM1057","Diet R1",208.5,NA,56.4,68.6,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1422","diet","EM1057","Diet R2",208,NA,50.1,68.5,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1423","diet","EM1057","Diet R3",209.8,NA,53.7,69.6,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1424","diet","EM1057","Diet R4",209.6,NA,57.2,68.4,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1425","diet","EM1059","Diet 1",199.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1426","diet","EM1059","Diet 2",198.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1427","diet","EM1059","Diet 3",197.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1428","diet","EM1059","Diet 4",196.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1429","diet","EM1065","Treatment T1",168.5,NA,60,34.2,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1430","diet","EM1065","Treatment T2",173,NA,53.7,54.6,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1431","diet","EM1065","Treatment T3",184,NA,60.8,64.7,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1432","diet","EM1067","Control (A)",173,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1433","diet","EM1067","Treatment 1(B)",178,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1434","diet","EM1067","Treatment 2 (C)",184,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1435","diet","EM1067","Treatment 3 (D)",189,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1436","diet","EM1068","RFM",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1437","diet","EM1068","RIM",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1438","diet","EM1068","RTS",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1439","diet","EM1072","Control CA",186,682,73,30,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1440","diet","EM1072","GB",187,678,71,36,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1441","diet","EM1072","GC",188,676,71,43,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1442","diet","EM1072","GD",189,675,70,51,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1443","diet","EM1072","GE",190,675,70,56,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1444","diet","EM1073","GKA",128.9,477.4,60.3,56.4,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1445","diet","EM1073","GKB",131.1,529.3,64.2,59.3,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"1446","diet","EM1073","GKC",134.5,543.4,70.5,60.1,NA,NA,NA,NA,"Good forage",NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1447","diet","EM1073","GKD",139.8,552.8,73.5,62.3,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1448","diet","EM1074","RSM2",141,767,81,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1449","diet","EM1074","RSM3",145,730,84,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"1450","diet","EM1075","Control",169.8,339,66.6,29.9,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1451","diet","EM1075","MSO",171.2,349.8,66,41,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1452","diet","EM1076","CFM T1",157.4,340.8,81.2,38.5,17.786184,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1453","diet","EM1076","CFM T2",157.7,342.9,81.5,43.5,17.894968,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1454","diet","EM1076","CFM T3",157.5,341.3,80.7,45.1,17.940992,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1455","diet","EM1076","CFM T4",157.4,342.3,82.4,51.4,18.045592,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1456","diet","EM1077","Ration1",134.1,NA,112.2,27.7,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"1457","diet","EM1077","Ration2",134,NA,115,28.3,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
