"","B.Code","pair_type","A","B","Practice","Subpractice","Magnitude_pct","POS_sum","NEG_sum","added_n","removed_n","Types_added","Types_decreased","Substitution_pairs"
"3725","NN0137.1","trt_vs_trt","DGCM 0.05","DGSM 0.2","No change","",0.15,0.15,0,0,0,"","",""
"3726","NN0137.1","trt_vs_trt","DGSM 0.1","DGSM 0.15","No change","",0.05,0.05,0,0,0,"","",""
"3727","NN0137.1","trt_vs_trt","DGSM 0.1","DGSM 0.2","No change","",0.1,0.1,0,0,0,"","",""
"3728","NN0137.1","trt_vs_trt","DGSM 0.15","DGSM 0.2","No change","",0.05,0.05,0,0,0,"","",""
"3729","NN0137.2","trt_vs_ctrl","DGSM 0","DGSM 2","Addition","Protein",4.7,2.35,2.35,1,0,"Protein","",""
"3730","NN0137.2","trt_vs_ctrl","DGSM 0","DGSM 4","Addition","Protein",10.89,4.94,5.95,1,0,"Protein","",""
"3731","NN0137.2","trt_vs_ctrl","DGSM 0","DGSM 6","Addition","Protein",16.89,7.44,9.45,1,0,"Protein","",""
"3732","NN0137.2","trt_vs_trt","DGSM 2","DGSM 4","Substitution","High-starch → Protein",6.19,2.59,3.6,0,0,"","","High-starch → Protein"
"3733","NN0137.2","trt_vs_trt","DGSM 2","DGSM 6","Substitution","High-starch → High-fat; Mineral/Vitamin → Protein",12.19,5.09,7.1,0,0,"","","High-starch → High-fat; Mineral/Vitamin → Protein"
"3734","NN0137.2","trt_vs_trt","DGSM 4","DGSM 6","Substitution","High-starch → Protein",6,2.5,3.5,0,0,"","","High-starch → Protein"
"3735","NN0137.3","trt_vs_ctrl","Control","DGSM 1.5 Finisher","Substitution","Mineral/Vitamin → Protein",13.34,6.67,6.67,1,1,"Protein","Mineral/Vitamin","Mineral/Vitamin → Protein"
"3736","NN0137.3","trt_vs_ctrl","Control","DGSM 1.5 Grower","Substitution","Mineral/Vitamin → Protein",3.96721147598338,1.9836057379917,1.98360573799168,1,2,"Protein","Mineral/Vitamin","Mineral/Vitamin → Protein"
"3737","NN0137.3",NA,"DGSM 1.5 Grower","DGSM 1.5 Finisher","Addition","Mineral/Vitamin",9.97340930674258,4.98670465337128,4.9867046533713,0,1,"Mineral/Vitamin","",""
"3738","NN0137.4","trt_vs_ctrl","DGSM 0","DGSM 2","Addition","Protein",3.91,2,1.91,1,0,"Protein","",""
"3739","NN0137.4","trt_vs_ctrl","DGSM 0","DGSM 4","Addition","Protein",8.02,4,4.02,1,0,"Protein","",""
"3740","NN0137.4","trt_vs_ctrl","DGSM 0","DGSM 6","Addition","Protein",11.93,6,5.93,1,0,"Protein","",""
"3741","NN0137.4","trt_vs_trt","DGSM 2","DGSM 4","No change","",4.10999999999999,2,2.10999999999999,0,0,"","",""
"3742","NN0137.4","trt_vs_trt","DGSM 2","DGSM 6","Substitution","High-starch → Protein",8.02,4,4.02,0,0,"","","High-starch → Protein"
"3743","NN0137.4","trt_vs_trt","DGSM 4","DGSM 6","No change","",3.91,2,1.91,0,0,"","",""
"3744","NN0156","trt_vs_ctrl","Meal","Whole-grain","Substitution","High-starch → High-starch",166,83,83,2,2,"High-starch","High-starch","High-starch → High-starch"
"3745","NN0179","trt_vs_ctrl","Diet 1","Diet 2","Addition","Good forage",15.5107092021731,7.59039470052443,7.9203145016487,1,0,"Good forage","",""
"3746","NN0179","trt_vs_ctrl","Diet 1","Diet 3","Addition","Good forage",29.1167014751874,14.1097998973833,15.0069015778041,1,0,"Good forage","",""
"3747","NN0179","trt_vs_ctrl","Diet 1","Diet 4","Substitution","Good forage → Good forage",53.2157952706564,26.6645119586296,26.5512833120268,1,1,"Good forage","Good forage","Good forage → Good forage"
"3748","NN0179","trt_vs_ctrl","Diet 1","Diet 5","Substitution","Good forage → Good forage",51.7118828837613,25.1605995717345,26.5512833120268,1,1,"Good forage","Good forage","Good forage → Good forage"
"3749","NN0179","trt_vs_trt","Diet 2","Diet 3","Substitution","Good forage → Good forage",13.6059922730143,6.51940519685887,7.0865870761554,0,0,"","","Good forage → Good forage"
"3750","NN0179","trt_vs_trt","Diet 2","Diet 5","Substitution","Good forage → Good forage",51.381963082637,25.1605995717345,26.2213635109025,1,2,"Good forage","Good forage","Good forage → Good forage"
"3751","NN0179","trt_vs_trt","Diet 3","Diet 5","Substitution","Good forage → Good forage",50.8147812033405,25.1605995717345,25.654181631606,1,2,"Good forage","Good forage","Good forage → Good forage"
"3752","NN0179","trt_vs_trt","Diet 4","Diet 5","Substitution","Good forage → Good forage",51.8251115303641,25.1605995717345,26.6645119586296,1,1,"Good forage","Good forage","Good forage → Good forage"
"3753","NN0179",NA,"Diet 4","Diet 2","Addition","Good forage",37.7050860684833,18.6309688103781,19.0741172581052,0,1,"Good forage","",""
"3754","NN0179",NA,"Diet 4","Diet 3","Addition","Good forage",24.099093795469,11.5443817342227,12.5547120612463,0,1,"Good forage","",""
"3755","NN0180.2","trt_vs_ctrl","Control","DB","Addition","Unclassified",5.95,3.0375,2.9125,1,0,"Unclassified","",""
"3756","NN0180.2","trt_vs_ctrl","Control","DB + PHS","Substitution","Poor forage → High-starch, Poor forage, Unclassified",8.225,4.1125,4.1125,3,1,"High-starch, Poor forage, Unclassified","Poor forage","Poor forage → High-starch, Poor forage, Unclassified"
"3757","NN0180.2","trt_vs_trt","DB","DB + PHS","Substitution","Poor forage → High-starch, Poor forage",5.85,2.8625,2.9875,2,1,"High-starch, Poor forage","Poor forage","Poor forage → High-starch, Poor forage"
"3758","NN0189","trt_vs_trt","150g Dual purpose","150g Forage type","No change","",0,0,0,0,0,"","",""
"3759","NN0189","trt_vs_trt","150g Dual purpose","300g Forage type","No change","",0,0,0,0,0,"","",""
"3760","NN0189","trt_vs_trt","150g Forage type","300g Forage type","No change","",0,0,0,0,0,"","",""
"3761","NN0191.2","trt_vs_trt","1000g Goat","1000g Sheep","Addition","",6.2430256194176,6.2430256194176,0,0,0,"","",""
"3762","NN0191.2","trt_vs_trt","500g Goat","500g Sheep","No change","",2.4787929356139,0,2.4787929356139,0,0,"","",""
"3763","NN0191.2",NA,"500g Goat","1000g Goat","Addition","",10.6325603738155,10.6325603738155,0,0,0,"","",""
"3764","NN0191.2",NA,"500g Goat","1000g Sheep","Addition","",16.8755859932331,16.8755859932331,0,0,0,"","",""
"3765","NN0191.2",NA,"500g Sheep","1000g Goat","Addition","",13.1113533094294,13.1113533094294,0,0,0,"","",""
"3766","NN0191.2",NA,"500g Sheep","1000g Sheep","Addition","",19.354378928847,19.354378928847,0,0,0,"","",""
"3767","NN0196","trt_vs_ctrl","A. angustissima 15132","Wheat bran (control)","Substitution","Unclassified → Good forage",50.6775738573697,24.6099912357581,26.0675826216116,1,1,"Good forage","Unclassified","Unclassified → Good forage"
"3768","NN0196","trt_vs_ctrl","L. pallida 14203","Wheat bran (control)","Substitution","Unclassified → Good forage",47.597943042987,24.6099912357581,22.9879518072289,1,1,"Good forage","Unclassified","Unclassified → Good forage"
"3769","NN0196","trt_vs_ctrl","S. sesban 1198","Wheat bran (control)","Substitution","Good forage → Good forage",47.847329865351,24.6099912357581,23.2373386295929,1,1,"Good forage","Good forage","Good forage → Good forage"
"3770","NN0196","trt_vs_ctrl","S. sesban 15019","Wheat bran (control)","Substitution","Good forage → Good forage",47.5137432749098,24.6099912357581,22.9037520391517,1,1,"Good forage","Good forage","Good forage → Good forage"
"3771","NN0196","trt_vs_ctrl","SS 1198 + AA 15132","Wheat bran (control)","Substitution","Good forage, Unclassified → Good forage",47.5669368084632,24.6099912357581,22.9569455727051,1,2,"Good forage","Good forage, Unclassified","Good forage, Unclassified → Good forage"
"3772","NN0196","trt_vs_ctrl","SS 1198 + LP 14203","Wheat bran (control)","Substitution","Good forage, Unclassified → Good forage",46.3697464002569,24.6099912357581,21.7597551644988,1,2,"Good forage","Good forage, Unclassified","Good forage, Unclassified → Good forage"
"3773","NN0196","trt_vs_ctrl","SS 15019 + AA 15132","Wheat bran (control)","Substitution","Good forage, Unclassified → Good forage",46.9134066448129,24.6099912357581,22.3034154090548,1,2,"Good forage","Good forage, Unclassified","Good forage, Unclassified → Good forage"
"3774","NN0196","trt_vs_ctrl","SS 15019 + LP 14203","Wheat bran (control)","Substitution","Good forage, Unclassified → Good forage",47.0918606958709,24.6099912357581,22.4818694601128,1,2,"Good forage","Good forage, Unclassified","Good forage, Unclassified → Good forage"
"3775","NN0196","trt_vs_trt","A. angustissima 15132","L. pallida 14203","Substitution","Unclassified → Unclassified",49.0555344288405,22.9879518072289,26.0675826216116,1,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"3776","NN0196","trt_vs_trt","A. angustissima 15132","S. sesban 1198","Substitution","Unclassified → Good forage",49.3049212512045,23.2373386295929,26.0675826216116,1,1,"Good forage","Unclassified","Unclassified → Good forage"
"3777","NN0196","trt_vs_trt","A. angustissima 15132","S. sesban 15019","Substitution","Unclassified → Good forage",48.9713346607633,22.9037520391517,26.0675826216116,1,1,"Good forage","Unclassified","Unclassified → Good forage"
"3778","NN0196","trt_vs_trt","A. angustissima 15132","SS 1198 + AA 15132","Addition","Good forage",33.7198978125133,15.3046303818034,18.4152674307099,1,0,"Good forage","",""
"3779","NN0196","trt_vs_trt","A. angustissima 15132","SS 1198 + LP 14203","Substitution","Unclassified → Good forage, Unclassified",47.8273377861104,21.7597551644988,26.0675826216116,2,1,"Good forage, Unclassified","Unclassified","Unclassified → Good forage, Unclassified"
"3780","NN0196","trt_vs_trt","A. angustissima 15132","SS 15019 + AA 15132","Addition","Good forage",33.5020544246298,14.8689436060365,18.6331108185933,1,0,"Good forage","",""
"3781","NN0196","trt_vs_trt","A. angustissima 15132","SS 15019 + LP 14203","Substitution","Unclassified → Good forage, Unclassified",48.5494520817244,22.4818694601128,26.0675826216116,2,1,"Good forage, Unclassified","Unclassified","Unclassified → Good forage, Unclassified"
"3782","NN0196","trt_vs_trt","L. pallida 14203","S. sesban 1198","Substitution","Unclassified → Good forage",46.2252904368218,23.2373386295929,22.9879518072289,1,1,"Good forage","Unclassified","Unclassified → Good forage"
"3783","NN0196","trt_vs_trt","L. pallida 14203","S. sesban 15019","Substitution","Unclassified → Good forage",45.8917038463806,22.9037520391517,22.9879518072289,1,1,"Good forage","Unclassified","Unclassified → Good forage"
"3784","NN0196","trt_vs_trt","L. pallida 14203","SS 1198 + AA 15132","Substitution","Unclassified → Good forage, Unclassified",45.944897379934,22.9569455727051,22.9879518072289,2,1,"Good forage, Unclassified","Unclassified","Unclassified → Good forage, Unclassified"
"3785","NN0196","trt_vs_trt","L. pallida 14203","SS 1198 + LP 14203","Addition","Good forage",30.2412035287285,14.5065034429992,15.7347000857293,1,0,"Good forage","",""
"3786","NN0196","trt_vs_trt","L. pallida 14203","SS 15019 + AA 15132","Substitution","Unclassified → Good forage, Unclassified",45.2913672162837,22.3034154090548,22.9879518072289,2,1,"Good forage, Unclassified","Unclassified","Unclassified → Good forage, Unclassified"
"3787","NN0196","trt_vs_trt","L. pallida 14203","SS 15019 + LP 14203","Addition","Good forage",30.4819082939331,14.9879129734085,15.4939953205246,1,0,"Good forage","",""
"3788","NN0196","trt_vs_trt","S. sesban 1198","S. sesban 15019","No change","",0.3335865904412,0,0.3335865904412,0,0,"","",""
"3789","NN0196","trt_vs_trt","S. sesban 1198","SS 1198 + AA 15132","Addition","Unclassified",15.5850234386912,7.65231519090171,7.9327082477895,1,0,"Unclassified","",""
"3790","NN0196","trt_vs_trt","S. sesban 1198","SS 1198 + LP 14203","Addition","Unclassified",15.9840869080933,7.25325172149962,8.7308351865937,1,0,"Unclassified","",""
"3791","NN0196","trt_vs_trt","S. sesban 1198","SS 15019 + AA 15132","Addition","Unclassified",15.8028668265747,7.43447180301827,8.3683950235564,1,0,"Unclassified","",""
"3792","NN0196","trt_vs_trt","S. sesban 1198","SS 15019 + LP 14203","Addition","Unclassified",15.7433821428887,7.49395648670427,8.2494256561844,1,0,"Unclassified","",""
"3793","NN0196","trt_vs_trt","S. sesban 15019","SS 1198 + AA 15132","Addition","Unclassified",15.25143684825,7.65231519090171,7.5991216573483,1,0,"Unclassified","",""
"3794","NN0196","trt_vs_trt","S. sesban 15019","SS 1198 + LP 14203","Addition","Unclassified",15.6505003176521,7.25325172149962,8.3972485961525,1,0,"Unclassified","",""
"3795","NN0196","trt_vs_trt","S. sesban 15019","SS 15019 + AA 15132","Addition","Unclassified",15.4692802361335,7.43447180301827,8.0348084331152,1,0,"Unclassified","",""
"3796","NN0196","trt_vs_trt","S. sesban 15019","SS 15019 + LP 14203","Addition","Unclassified",15.4097955524475,7.49395648670427,7.9158390657432,1,0,"Unclassified","",""
"3797","NN0196","trt_vs_trt","SS 1198 + AA 15132","SS 1198 + LP 14203","Substitution","Unclassified → Unclassified",15.7036938512055,7.25325172149962,8.45044212970591,1,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"3798","NN0196","trt_vs_trt","SS 1198 + AA 15132","SS 15019 + AA 15132","No change","",0.65353016365034,0,0.65353016365034,0,0,"","",""
"3799","NN0196","trt_vs_trt","SS 1198 + AA 15132","SS 15019 + LP 14203","Substitution","Unclassified → Unclassified",15.4629890860009,7.49395648670427,7.96903259929661,1,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"3800","NN0196","trt_vs_trt","SS 1198 + LP 14203","SS 15019 + AA 15132","Substitution","Unclassified → Unclassified",15.0501636875552,7.79691196605557,7.25325172149962,1,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"3801","NN0196","trt_vs_trt","SS 1198 + LP 14203","SS 15019 + LP 14203","No change","",0.72211429561395,0.72211429561395,0,0,0,"","",""
"3802","NN0196","trt_vs_trt","SS 15019 + AA 15132","SS 15019 + LP 14203","Substitution","Unclassified → Unclassified",15.0473976570945,7.61292585407627,7.43447180301827,1,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"3803","NN0197","trt_vs_ctrl","LAB (10.5g DM/kg LW)","LP1 (8.3g DM/kg LW)","Substitution","Good forage → Good forage",56.3377837303499,24.4700383909197,31.8677453394302,1,1,"Good forage","Good forage","Good forage → Good forage"
"3804","NN0197","trt_vs_ctrl","LAB (10.5g DM/kg LW)","LP2 (11g DM/kg LW)","Substitution","Good forage → Good forage",64.3064464660041,32.4387011265739,31.8677453394302,1,1,"Good forage","Good forage","Good forage → Good forage"
"3805","NN0197","trt_vs_ctrl","LAB (10.5g DM/kg LW)","LP3 (13.3g DM/kg LW)","Substitution","Good forage → Good forage",71.233475853788,39.3657305143578,31.8677453394302,1,1,"Good forage","Good forage","Good forage → Good forage"
"3806","NN0197","trt_vs_ctrl","LAB (10.5g DM/kg LW)","SS1 (8.2g DM/kg LW)","Substitution","Good forage → High-starch",57.3687819669354,25.5010366275052,31.8677453394302,1,1,"High-starch","Good forage","Good forage → High-starch"
"3807","NN0197","trt_vs_ctrl","LAB (10.5g DM/kg LW)","SS2 (10.9g DM/kg LW)","Substitution","Good forage → High-starch",62.611870665801,30.7441253263708,31.8677453394302,1,1,"High-starch","Good forage","Good forage → High-starch"
"3808","NN0197","trt_vs_trt","LP1 (8.3g DM/kg LW)","LP2 (11g DM/kg LW)","Addition","",7.9686627356542,7.9686627356542,0,0,0,"","",""
"3809","NN0197","trt_vs_trt","LP1 (8.3g DM/kg LW)","LP3 (13.3g DM/kg LW)","Addition","",14.8956921234381,14.8956921234381,0,0,0,"","",""
"3810","NN0197","trt_vs_trt","LP1 (8.3g DM/kg LW)","SS1 (8.2g DM/kg LW)","Substitution","Good forage → High-starch",49.9710750184249,25.5010366275052,24.4700383909197,1,1,"High-starch","Good forage","Good forage → High-starch"
"3811","NN0197","trt_vs_trt","LP1 (8.3g DM/kg LW)","SS2 (10.9g DM/kg LW)","Substitution","Good forage → High-starch",55.2141637172905,30.7441253263708,24.4700383909197,1,1,"High-starch","Good forage","Good forage → High-starch"
"3812","NN0197","trt_vs_trt","LP2 (11g DM/kg LW)","LP3 (13.3g DM/kg LW)","Addition","",6.9270293877839,6.9270293877839,0,0,0,"","",""
"3813","NN0197","trt_vs_trt","LP2 (11g DM/kg LW)","SS1 (8.2g DM/kg LW)","Substitution","Good forage → High-starch",57.9397377540791,25.5010366275052,32.4387011265739,1,1,"High-starch","Good forage","Good forage → High-starch"
"3814","NN0197","trt_vs_trt","LP2 (11g DM/kg LW)","SS2 (10.9g DM/kg LW)","Substitution","Good forage → High-starch",63.1828264529447,30.7441253263708,32.4387011265739,1,1,"High-starch","Good forage","Good forage → High-starch"
"3815","NN0197","trt_vs_trt","LP3 (13.3g DM/kg LW)","SS1 (8.2g DM/kg LW)","Substitution","Good forage → High-starch",64.866767141863,25.5010366275052,39.3657305143578,1,1,"High-starch","Good forage","Good forage → High-starch"
"3816","NN0197","trt_vs_trt","LP3 (13.3g DM/kg LW)","SS2 (10.9g DM/kg LW)","Substitution","Good forage → High-starch",70.1098558407286,30.7441253263708,39.3657305143578,1,1,"High-starch","Good forage","Good forage → High-starch"
"3817","NN0197","trt_vs_trt","SS1 (8.2g DM/kg LW)","SS2 (10.9g DM/kg LW)","Addition","",5.2430886988656,5.2430886988656,0,0,0,"","",""
"3818","NN0200","trt_vs_trt","1RB:2NSM","2RB:1NSM","Substitution","High-fat → High-fat",28.8274848503527,14.6318806429111,14.1956042074416,0,0,"","","High-fat → High-fat"
"3819","NN0200","trt_vs_trt","NSM","RB","Substitution","High-fat → High-fat",84.3843555213817,41.649312786339,42.7350427350427,1,1,"High-fat","High-fat","High-fat → High-fat"
"3820","NN0200",NA,"NSM","1RB:2NSM","Addition","High-fat",28.3940130491112,14.3410296859314,14.0529833631798,0,1,"High-fat","",""
"3821","NN0200",NA,"NSM","2RB:1NSM","Addition","High-fat",57.2214978994639,28.9729103288425,28.2485875706214,0,1,"High-fat","",""
"3822","NN0200",NA,"RB","1RB:2NSM","Addition","High-fat",55.9903424722705,28.6820593718629,27.3082831004076,0,1,"High-fat","",""
"3823","NN0200",NA,"RB","2RB:1NSM","Addition","High-fat",27.1628576219178,14.4864551644213,12.6764024574965,0,1,"High-fat","",""
"3824","NN0201","trt_vs_ctrl","Lablab, no maize","Sesbania, maize","Substitution","Good forage → Good forage, High-starch",73.0571240353849,36.6666666666666,36.3904573687183,2,1,"Good forage, High-starch","Good forage","Good forage → Good forage, High-starch"
"3825","NN0201","trt_vs_ctrl","Lablab, no maize","Sesbania, no maize","Substitution","Good forage → Good forage",57.5757575757576,28.9855072463768,28.5902503293808,1,1,"Good forage","Good forage","Good forage → Good forage"
"3826","NN0201","trt_vs_trt","Lablab, maize","Sesbania, maize","Substitution","Good forage → Good forage",66.5167108212757,33.2701582772909,33.2465525439848,1,1,"Good forage","Good forage","Good forage → Good forage"
"3827","NN0201","trt_vs_trt","Lablab, maize","Sesbania, no maize","Substitution","Good forage, High-starch → Good forage",88.30242510699,44.2225392296719,44.0798858773181,1,2,"Good forage","Good forage, High-starch","Good forage, High-starch → Good forage"
"3828","NN0201",NA,"Lablab, no maize","Lablab, maize","Addition","High-starch",30.7266675312324,15.4896355479373,15.2370319832951,0,1,"High-starch","",""
"3829","NN0201",NA,"Sesbania, no maize","Sesbania, maize","Addition","High-starch",21.7857142857143,10.8333333333333,10.952380952381,0,1,"High-starch","",""
"3830","NN0202","trt_vs_trt","CSC","LEU","Substitution","High-fat → Good forage",49.1134736366617,23.0381446160852,26.0753290205765,1,1,"Good forage","High-fat","High-fat → Good forage"
