"","B.Code","A.Level.Name","Out.Code.Joined","ED.Intake.Item","ED.Intake.Item.Raw","ED.Mean.T","ED.Error","Out.Subind","Out.Unit","Out.WG.Start","Out.WG.Unit","P.Product","is_entire_diet","is_group","T.Animals","T.Name","Country","Source","D.Item.Root.Comp.Proc_Major","ED.Intake.Item.is_entire_diet","n_ing","n_tar"
"1532","JO1050","WB UMFB",NA,"WB UMFB",NA,13.13,NA,"Milk Yield","l/individual/day",NA,NA,NA,FALSE,NA,"6","WB UMFB","Ethiopia","camel",NA,FALSE,NA,NA
"1533","JO1051","Feed A",NA,"Feed A",NA,9.68,0.63,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Feed A","Nigeria","camel",NA,FALSE,NA,NA
"1534","JO1051","Feed B",NA,"Feed B",NA,9.67,0.63,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Feed B","Nigeria","camel",NA,FALSE,NA,NA
"1535","JO1051","Feed C",NA,"Feed C",NA,9.68,0.63,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Feed C","Nigeria","camel",NA,FALSE,NA,NA
"1536","JO1051","Feed D",NA,"Feed D",NA,9.51,0.63,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Feed D","Nigeria","camel",NA,FALSE,NA,NA
"1537","JO1053","T1 TF WB PP25 NSC75",NA,"T1 TF WB PP25 NSC75",NA,363.6,5.09,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T1 TF WB PP25 NSC75","Ethiopia","camel",NA,FALSE,NA,NA
"1538","JO1053","T2 TF WB PP50 NSC50",NA,"T2 TF WB PP50 NSC50",NA,364.4,5.09,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T2 TF WB PP50 NSC50","Ethiopia","camel",NA,FALSE,NA,NA
"1539","JO1053","T3 TF WB PP75 NSC25",NA,"T3 TF WB PP75 NSC25",NA,338.4,5.09,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T3 TF WB PP75 NSC25","Ethiopia","camel",NA,FALSE,NA,NA
"1540","JO1053","T4 TF WB PP100",NA,"T4 TF WB PP100",NA,365.2,5.09,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T4 TF WB PP100","Ethiopia","camel",NA,FALSE,NA,NA
"1541","JO1053","T5 TF WB NSC100",NA,"T5 TF WB NSC100",NA,353.8,5.09,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T5 TF WB NSC100","Ethiopia","camel",NA,FALSE,NA,NA
"1542","JO1054","T1 CFM60 BH15 DRS25",NA,"T1 CFM60 BH15 DRS25||Late",NA,25.72,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"T1 CFM60 BH15 DRS25||Late","Egypt","camel",NA,FALSE,NA,NA
"1543","JO1054","T2 CFM60 BH15 CSL25",NA,"T2 CFM60 BH15 CSL25||Late",NA,29.42,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"T2 CFM60 BH15 CSL25||Late","Egypt","camel",NA,FALSE,NA,NA
"1544","JO1054","T3 CFM60 BH15 UR25",NA,"T3 CFM60 BH15 UR25||Late",NA,25.98,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"T3 CFM60 BH15 UR25||Late","Egypt","camel",NA,FALSE,NA,NA
"1545","JO1055","Feed 1 BSC10",NA,"Feed 1 BSC10",NA,21.65,0.35,"Meat Yield-Cold Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Feed 1 BSC10","South Africa","camel",NA,FALSE,NA,NA
"1546","JO1055","Feed 1 BSC10",NA,"Feed 1 BSC10",NA,21.85,0.35,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Feed 1 BSC10","South Africa","camel",NA,FALSE,NA,NA
"1547","JO1055","Feed 2 BSC15",NA,"Feed 2 BSC15",NA,22.75,0.35,"Meat Yield-Cold Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Feed 2 BSC15","South Africa","camel",NA,FALSE,NA,NA
"1548","JO1055","Feed 2 BSC15",NA,"Feed 2 BSC15",NA,22.9,0.35,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Feed 2 BSC15","South Africa","camel",NA,FALSE,NA,NA
"1549","JO1055","Feed 3 MOC10",NA,"Feed 3 MOC10",NA,23.13,0.35,"Meat Yield-Cold Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Feed 3 MOC10","South Africa","camel",NA,FALSE,NA,NA
"1550","JO1055","Feed 3 MOC10",NA,"Feed 3 MOC10",NA,23.41,0.35,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Feed 3 MOC10","South Africa","camel",NA,FALSE,NA,NA
"1551","JO1055","Feed 4 MOC15",NA,"Feed 4 MOC15",NA,21.61,0.35,"Meat Yield-Cold Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Feed 4 MOC15","South Africa","camel",NA,FALSE,NA,NA
"1552","JO1055","Feed 4 MOC15",NA,"Feed 4 MOC15",NA,21.85,0.35,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Feed 4 MOC15","South Africa","camel",NA,FALSE,NA,NA
"1553","JO1056","G1 CFM50 BS25",NA,"G1 CFM50 BS25",NA,21.25,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"10","G1 CFM50 BS25","South Africa","camel",NA,FALSE,NA,NA
"1554","JO1056","G2 CFM50 PMS25",NA,"G2 CFM50 PMS25",NA,25.76,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"10","G2 CFM50 PMS25","South Africa","camel",NA,FALSE,NA,NA
"1555","JO1056","G3 CFM50 PMS50",NA,"G3 CFM50 PMS50",NA,22.3,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"10","G3 CFM50 PMS50","South Africa","camel",NA,FALSE,NA,NA
"1556","JO1057","T1 NP",NA,"T1 NP",NA,34,0.5,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"T1 NP","Lesotho","camel",NA,FALSE,NA,NA
"1557","JO1057","T2 CF",NA,"T2 CF",NA,35.1,0.67,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"T2 CF","Lesotho","camel",NA,FALSE,NA,NA
"1558","JO1057","T3 LF",NA,"T3 LF",NA,37.4,0.37,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"T3 LF","Lesotho","camel",NA,FALSE,NA,NA
"1559","JO1057","T4 LF CF",NA,"T4 LF CF",NA,33.1,0.41,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"T4 LF CF","Lesotho","camel",NA,FALSE,NA,NA
"1560","JO1058","Diet 1",NA,"Diet 1",NA,8.55,0.39,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"3","Diet 1","Nigeria","camel",NA,FALSE,NA,NA
"1561","JO1058","Diet 2",NA,"Diet 2",NA,9.07,0.39,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"3","Diet 2","Nigeria","camel",NA,FALSE,NA,NA
"1562","JO1058","Diet 3",NA,"Diet 3",NA,9.33,0.39,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"3","Diet 3","Nigeria","camel",NA,FALSE,NA,NA
"1563","JO1058","Diet 4",NA,"Diet 4",NA,10.07,0.39,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"3","Diet 4","Nigeria","camel",NA,FALSE,NA,NA
"1564","JO1058","Diet 5",NA,"Diet 5",NA,10.5,0.39,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"3","Diet 5","Nigeria","camel",NA,FALSE,NA,NA
"1565","JO1059","SCM 0",NA,"SCM 0",NA,16.48,0.05,"Meat Yield-Cold Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 0","Nigeria","camel",NA,FALSE,NA,NA
"1566","JO1059","SCM 0",NA,"SCM 0",NA,22.5,1.25,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 0","Nigeria","camel",NA,FALSE,NA,NA
"1567","JO1059","SCM 0",NA,"SCM 0",NA,17.65,0.75,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 0","Nigeria","camel",NA,FALSE,NA,NA
"1568","JO1059","SCM 0",NA,"SCM 0",NA,22.5,1.05,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 0","Nigeria","camel",NA,FALSE,NA,NA
"1569","JO1059","SCM 10",NA,"SCM 10",NA,18.05,0.05,"Meat Yield-Cold Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 10","Nigeria","camel",NA,FALSE,NA,NA
"1570","JO1059","SCM 10",NA,"SCM 10",NA,23.9,1.25,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 10","Nigeria","camel",NA,FALSE,NA,NA
"1571","JO1059","SCM 10",NA,"SCM 10",NA,18.9,0.75,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 10","Nigeria","camel",NA,FALSE,NA,NA
"1572","JO1059","SCM 10",NA,"SCM 10",NA,23.9,1.05,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 10","Nigeria","camel",NA,FALSE,NA,NA
"1573","JO1059","SCM 15",NA,"SCM 15",NA,19.95,0.05,"Meat Yield-Cold Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 15","Nigeria","camel",NA,FALSE,NA,NA
"1574","JO1059","SCM 15",NA,"SCM 15",NA,25.77,1.25,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 15","Nigeria","camel",NA,FALSE,NA,NA
"1575","JO1059","SCM 15",NA,"SCM 15",NA,20.85,0.75,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 15","Nigeria","camel",NA,FALSE,NA,NA
"1576","JO1059","SCM 15",NA,"SCM 15",NA,25.77,1.05,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 15","Nigeria","camel",NA,FALSE,NA,NA
"1577","JO1059","SCM 20",NA,"SCM 20",NA,18.2,0.05,"Meat Yield-Cold Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 20","Nigeria","camel",NA,FALSE,NA,NA
"1578","JO1059","SCM 20",NA,"SCM 20",NA,23.85,1.25,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 20","Nigeria","camel",NA,FALSE,NA,NA
"1579","JO1059","SCM 20",NA,"SCM 20",NA,18.95,0.75,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 20","Nigeria","camel",NA,FALSE,NA,NA
"1580","JO1059","SCM 20",NA,"SCM 20",NA,23.85,1.05,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"SCM 20","Nigeria","camel",NA,FALSE,NA,NA
"1581","JO1062","Intervention Diet",NA,"Intervention Diet",NA,11.67,NA,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"12","Intervention Diet",NA,"camel",NA,FALSE,NA,NA
"1582","JO1062","Traditional Diet",NA,"Traditional Diet",NA,7.5,NA,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"12","Traditional Diet",NA,"camel",NA,FALSE,NA,NA
"1583","JO1063","Grass Legume SC 0",NA,"Grass Legume SC 0||MALE;FEMALE",NA,15.8,0.42,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Grass Legume SC 0||MALE;FEMALE","Nigeria","camel",NA,FALSE,NA,NA
"1584","JO1063","Grass Legume SC 1.5",NA,"Grass Legume SC 1.5||MALE;FEMALE",NA,17.36,0.42,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Grass Legume SC 1.5||MALE;FEMALE","Nigeria","camel",NA,FALSE,NA,NA
"1585","JO1063","Grass SC 0",NA,"Grass SC 0||MALE;FEMALE",NA,14.41,0.42,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Grass SC 0||MALE;FEMALE","Nigeria","camel",NA,FALSE,NA,NA
"1586","JO1063","Grass SC 1.5",NA,"Grass SC 1.5||MALE;FEMALE",NA,15.25,0.42,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Grass SC 1.5||MALE;FEMALE","Nigeria","camel",NA,FALSE,NA,NA
"1587","JO1063","Legume SC 0",NA,"Legume SC 0||MALE;FEMALE",NA,18.54,0.42,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Legume SC 0||MALE;FEMALE","Nigeria","camel",NA,FALSE,NA,NA
"1588","JO1063","Legume SC 1.5",NA,"Legume SC 1.5||MALE;FEMALE",NA,21.88,0.42,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Legume SC 1.5||MALE;FEMALE","Nigeria","camel",NA,FALSE,NA,NA
"1589","JO1064","CFM BH",NA,"CFM BH",NA,34,0.258,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","CFM BH","Egypt","camel",NA,FALSE,NA,NA
"1590","JO1064","CFM SBHtv BH",NA,"CFM SBHtv BH",NA,35.55,0.258,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","CFM SBHtv BH","Egypt","camel",NA,FALSE,NA,NA
"1591","JO1064","CFM SBP BH",NA,"CFM SBP BH",NA,32.84,0.258,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","CFM SBP BH","Egypt","camel",NA,FALSE,NA,NA
"1592","JO1064","CFM SBPcc BH",NA,"CFM SBPcc BH",NA,34.21,0.258,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","CFM SBPcc BH","Egypt","camel",NA,FALSE,NA,NA
"1593","JO1064","CFM SBPsc BH",NA,"CFM SBPsc BH",NA,34.81,0.258,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","CFM SBPsc BH","Egypt","camel",NA,FALSE,NA,NA
"1594","JO1065","Intervention diet",NA,"Intervention diet",NA,4.98,0.47,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"2","Intervention diet","Ethiopia","camel",NA,FALSE,NA,NA
"1595","JO1065","Untreated Diet",NA,"Untreated Diet",NA,2.65,0.47,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"2","Untreated Diet","Ethiopia","camel",NA,FALSE,NA,NA
"1596","JO1066","B",NA,"B||Calf",NA,45,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"B||Calf","Kenya","camel",NA,FALSE,NA,NA
"1597","JO1066","B",NA,"B||Dam",NA,234.9,30.5,"Milk Yield","l/individual/day",NA,NA,NA,FALSE,NA,NA,"B||Dam","Kenya","camel",NA,FALSE,NA,NA
"1598","JO1066","BC",NA,"BC||Calf",NA,51,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"BC||Calf","Kenya","camel",NA,FALSE,NA,NA
"1599","JO1066","BC",NA,"BC||Dam",NA,286.5,30.5,"Milk Yield","l/individual/day",NA,NA,NA,FALSE,NA,NA,"BC||Dam","Kenya","camel",NA,FALSE,NA,NA
"1600","JO1066","BC2A",NA,"BC2A||Calf",NA,85,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"BC2A||Calf","Kenya","camel",NA,FALSE,NA,NA
"1601","JO1066","BC2A",NA,"BC2A||Dam",NA,318,30.5,"Milk Yield","l/individual/day",NA,NA,NA,FALSE,NA,NA,"BC2A||Dam","Kenya","camel",NA,FALSE,NA,NA
"1602","JO1066","BC4A",NA,"BC4A||Calf",NA,115,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"BC4A||Calf","Kenya","camel",NA,FALSE,NA,NA
"1603","JO1066","BC4A",NA,"BC4A||Dam",NA,351.1,30.5,"Milk Yield","l/individual/day",NA,NA,NA,FALSE,NA,NA,"BC4A||Dam","Kenya","camel",NA,FALSE,NA,NA
"1604","JO1067","Diet 1",NA,"Diet 1",NA,23.25,0.62,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","Diet 1","Nigeria","camel",NA,FALSE,NA,NA
"1605","JO1067","Diet 2",NA,"Diet 2",NA,22.92,0.62,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","Diet 2","Nigeria","camel",NA,FALSE,NA,NA
"1606","JO1067","Diet 3",NA,"Diet 3",NA,24.33,0.62,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","Diet 3","Nigeria","camel",NA,FALSE,NA,NA
"1607","JO1067","Diet 4",NA,"Diet 4",NA,23.17,0.62,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","Diet 4","Nigeria","camel",NA,FALSE,NA,NA
"1608","JO1067","Diet 5",NA,"Diet 5",NA,23,0.62,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","Diet 5","Nigeria","camel",NA,FALSE,NA,NA
"1609","JO1068","Control",NA,"Control",NA,1.34067,64.66,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"60","Control","Nigeria","camel",NA,FALSE,NA,NA
"1610","JO1068","Diet 2",NA,"Diet 2",NA,1.44933,70.15,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"60","Diet 2","Nigeria","camel",NA,FALSE,NA,NA
"1611","JO1068","Diet 3",NA,"Diet 3",NA,1.41336,68.13,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"60","Diet 3","Nigeria","camel",NA,FALSE,NA,NA
"1612","JO1068","Diet 4",NA,"Diet 4",NA,1.37872,66.4,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"60","Diet 4","Nigeria","camel",NA,FALSE,NA,NA
"1613","JO1069","0 Inclusion",NA,"0 Inclusion",NA,2.94167,35.89,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"9","0 Inclusion","Nigeria","camel",NA,FALSE,NA,NA
"1614","JO1069","5 inclusion",NA,"5 inclusion",NA,2.0815,35.89,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"9","5 inclusion","Nigeria","camel",NA,FALSE,NA,NA
"1615","JO1071","Treatment 1",NA,"Treatment 1",NA,0.15287,1.83,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"19","Treatment 1","Nigeria","camel",NA,FALSE,NA,NA
"1616","JO1071","Treatment 2",NA,"Treatment 2",NA,0.14402,1.83,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"19","Treatment 2","Nigeria","camel",NA,FALSE,NA,NA
"1617","JO1071","Treatment 3",NA,"Treatment 3",NA,0.14091,1.83,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"19","Treatment 3","Nigeria","camel",NA,FALSE,NA,NA
"1618","JO1071","Treatment 4",NA,"Treatment 4",NA,0.13688,1.83,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"19","Treatment 4","Nigeria","camel",NA,FALSE,NA,NA
"1619","JO1072","15FGMPP",NA,"15FGMPP||Male;Female",NA,1.23,0.07,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"15FGMPP||Male;Female","Kenya","camel",NA,FALSE,NA,NA
"1620","JO1072","15UGMPP",NA,"15UGMPP||Male;Female",NA,1.25,0.07,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"15UGMPP||Male;Female","Kenya","camel",NA,FALSE,NA,NA
"1621","JO1072","30FGMPP",NA,"30FGMPP||Male;Female",NA,1.36,0.07,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"30FGMPP||Male;Female","Kenya","camel",NA,FALSE,NA,NA
"1622","JO1072","30UGMPP",NA,"30UGMPP||Male;Female",NA,1.34,0.07,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"30UGMPP||Male;Female","Kenya","camel",NA,FALSE,NA,NA
"1623","JO1072","Control",NA,"Control||Male;Female",NA,1.29,0.07,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Control||Male;Female","Kenya","camel",NA,FALSE,NA,NA
"1624","JO1073","G0",NA,"G0",NA,334,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"15","G0","Egypt","camel",NA,FALSE,NA,NA
"1625","JO1073","G0",NA,"G0",NA,2.17947,NA,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"15","G0","Egypt","camel",NA,FALSE,NA,NA
"1626","JO1073","G25",NA,"G25",NA,342,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"15","G25","Egypt","camel",NA,FALSE,NA,NA
"1627","JO1073","G25",NA,"G25",NA,2.27333,NA,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"15","G25","Egypt","camel",NA,FALSE,NA,NA
"1628","JO1073","G50",NA,"G50",NA,3.68,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"15","G50","Egypt","camel",NA,FALSE,NA,NA
"1629","JO1073","G50",NA,"G50",NA,2.30353,NA,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"15","G50","Egypt","camel",NA,FALSE,NA,NA
"1630","JO1073","G75",NA,"G75",NA,76,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"15","G75","Egypt","camel",NA,FALSE,NA,NA
"1631","JO1073","G75",NA,"G75",NA,2.37227,NA,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"15","G75","Egypt","camel",NA,FALSE,NA,NA
"1632","JO1074","URS AL Lambs",NA,"URS AL Lambs",NA,0.015,1.2,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"URS AL Lambs","Ghana","camel",NA,FALSE,NA,NA
"1633","JO1074","URS FE Lambs",NA,"URS FE Lambs",NA,0.014,1.2,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"URS FE Lambs","Ghana","camel",NA,FALSE,NA,NA
"1634","JO1074","URS MO Lambs",NA,"URS MO Lambs",NA,0.0143,1.2,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"URS MO Lambs","Ghana","camel",NA,FALSE,NA,NA
"1635","JO1074","URS SM Lambs",NA,"URS SM Lambs",NA,0.0136,1.2,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"URS SM Lambs","Ghana","camel",NA,FALSE,NA,NA
"1636","JO1075","100g Diet 1",NA,"100g Diet 1",NA,0.7283,17.71,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","100g Diet 1","South Africa","camel",NA,FALSE,NA,NA
"1637","JO1075","200g Diet 2",NA,"200g Diet 2",NA,2.69926,55.25,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","200g Diet 2","South Africa","camel",NA,FALSE,NA,NA
"1638","JO1075","25g Diet 1",NA,"25g Diet 1",NA,0.77156,17.71,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","25g Diet 1","South Africa","camel",NA,FALSE,NA,NA
"1639","JO1075","25g Diet 2",NA,"25g Diet 2",NA,2.8484,55.25,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","25g Diet 2","South Africa","camel",NA,FALSE,NA,NA
"1640","JO1075","30g Diet 1",NA,"30g Diet 1",NA,0.77049,17.71,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","30g Diet 1","South Africa","camel",NA,FALSE,NA,NA
"1641","JO1075","30g Diet 2",NA,"30g Diet 2",NA,2.7612,55.25,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","30g Diet 2","South Africa","camel",NA,FALSE,NA,NA
"1642","JO1075","75g Diet 1",NA,"75g Diet 1",NA,0.74872,17.71,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","75g Diet 1","South Africa","camel",NA,FALSE,NA,NA
"1643","JO1075","75g Diet 2",NA,"75g Diet 2",NA,2.72933,55.25,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","75g Diet 2","South Africa","camel",NA,FALSE,NA,NA
"1644","JO1075","Control 1",NA,"Control 1",NA,0.8338,17.71,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","Control 1","South Africa","camel",NA,FALSE,NA,NA
"1645","JO1075","Control 2",NA,"Control 2",NA,3.0004,55.25,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"100","Control 2","South Africa","camel",NA,FALSE,NA,NA
"1646","JO1076","MSC MSM 1.25OMSS s",NA,"MSC MSM 1.25OMSS s||Chick;MSC MSM 1.25OMSS g||Grower;MSC MSM 1.25OMSS f||Finisher",NA,1.14875,73.761,"Meat Yield-Cold Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"MSC MSM 1.25OMSS s||Chick;MSC MSM 1.25OMSS g||Grower;MSC MSM 1.25OMSS f||Finisher","South Africa","camel",NA,FALSE,NA,NA
"1647","JO1076","MSC MSM 1.25OMSS s",NA,"MSC MSM 1.25OMSS s||Chick;MSC MSM 1.25OMSS g||Grower;MSC MSM 1.25OMSS f||Finisher",NA,1.15375,72.81,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"MSC MSM 1.25OMSS s||Chick;MSC MSM 1.25OMSS g||Grower;MSC MSM 1.25OMSS f||Finisher","South Africa","camel",NA,FALSE,NA,NA
"1648","JO1076","MSC MSM 1.25OMSS s",NA,"MSC MSM 1.25OMSS s||Chick;MSC MSM 1.25OMSS g||Grower;MSC MSM 1.25OMSS f||Finisher",NA,1.65969,63.751,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"MSC MSM 1.25OMSS s||Chick;MSC MSM 1.25OMSS g||Grower;MSC MSM 1.25OMSS f||Finisher","South Africa","camel",NA,FALSE,NA,NA
