"","B.Code","D.Item","is_group","is_entire_diet","DC.Variable","DC.Value","DC.Unit","Source","n_ing","n_tar","kind","Feedipedia","feedipedia_node","ilri_code","GE_source","n_source_rows"
"190","HK0017","Housefly Maggot Dried Ground",FALSE,FALSE,"GE",22.9,"MJ/kg","livestock",NA,NA,NA,12278,12278,"No Match",NA,1
"191","HK0017","Maize",FALSE,FALSE,"GE",17.7566868,"MJ/kg","livestock",NA,NA,NA,11662,11662,"FEED0023","raw data",226
"192","HK0017","Palm Kernel Cake",FALSE,FALSE,"GE",20.1,"MJ/kg","livestock",NA,NA,NA,12420,12420,"FEED0028",NA,46
"193","HK0017","Soybean Ground",FALSE,FALSE,"GE",19.4735912,"MJ/kg","livestock",NA,NA,NA,11683,11683,"FEED0369","raw data",134
"194","HK0026","Aeschynomene histrix",FALSE,FALSE,"GE",18.99151072,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"195","HK0026","Centrosema pubescens",FALSE,FALSE,"GE",19,"MJ/kg","livestock",NA,NA,NA,11544,11544,"FEED0650","feedipedia",3
"196","HK0026","Diet 1",FALSE,TRUE,"GE",12.97356664,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,5
"197","HK0026","Diet 2",FALSE,TRUE,"GE",12.960371366,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,5
"198","HK0026","Diet 3",FALSE,TRUE,"GE",13.21832893,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,5
"199","HK0026","Diet 4",FALSE,TRUE,"GE",11.53211107,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,4
"200","HK0026","Diet 5",FALSE,TRUE,"GE",20.24,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,1
"201","HK0026","Lablab purpureus",FALSE,FALSE,"GE",18.3,"MJ/kg","livestock",NA,NA,NA,12193,12193,"No Match","feedipedia",15
"202","HK0026","Megathyrsus maximus Dried",FALSE,FALSE,"GE",17.7,"MJ/kg","livestock",NA,NA,NA,11522,11522,"FEED0903","feedipedia",6
"203","HK0026","Stylosanthes guianensis",FALSE,FALSE,"GE",18.7,"MJ/kg","livestock",NA,NA,NA,12644,12644,"FEED0934","feedipedia",2
"204","HK0028","MSP Con",FALSE,TRUE,"GE",17.37841136,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"205","HK0028","MSP1",FALSE,TRUE,"GE",17.00327392,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"206","HK0028","MSP2",FALSE,TRUE,"GE",16.4648768,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"207","HK0029","Cassava Peel",FALSE,FALSE,"GE",19.5,"MJ/kg","livestock",NA,NA,NA,12805,12805,"FEED0502","inferred_from_same_ingredient",29
"208","HK0029","Cynodon nlemfuensis",FALSE,FALSE,"GE",17.5878624,"MJ/kg","livestock",NA,NA,NA,602,NA,"FEED0952","predicted_from_Weiss_GE",NA
"209","HK0029","Diet A (No Cassava Peals)",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"210","HK0029","Diet B 50",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"211","HK0029","Diet C 100",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"212","HK0029","Maize Ground",FALSE,FALSE,"GE",18.7320754716981,"MJ/kg","livestock",NA,NA,NA,11662,11662,"FEED0422","inferred_from_same_ingredient",226
"213","HK0029","Poultry Litter Dried",FALSE,FALSE,"GE",14.9513008533333,"MJ/kg","livestock",NA,NA,NA,NA,NA,"FEED0030","inferred_from_same_ingredient-Step2",NA
"214","HK0033","0% Brewer's Grain",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"215","HK0033","15% Brewer's Grain",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"216","HK0033","30% Brewer's Grain",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"217","HK0033","45% Brewer's Grain",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"218","HK0033","60% Brewer's Grain",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"219","HK0033","Andropogon gayanus Dried",FALSE,FALSE,"GE",18.3,"MJ/kg","livestock",NA,NA,NA,12116,12116,"FEED0683","feedipedia",11
"220","HK0033","Brewers Grain",FALSE,FALSE,"GE",19.7,"MJ/kg","livestock",NA,NA,NA,11893,11893,"FEED0002","feedipedia",15
"221","HK0037","Diet 1 Bundle 1",FALSE,TRUE,"GE",12.26,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"222","HK0037","Diet 2 Bundle 1",FALSE,TRUE,"GE",12.2,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"223","HK0037","Diet 3 Bundle 1",FALSE,TRUE,"GE",12.21,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"224","HK0037","Diet 4 Bundle 1",FALSE,TRUE,"GE",12.05,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"225","HK0037","Diet 4 Bundle 2",FALSE,TRUE,"GE",12.05,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"226","HK0037","Diet 5 Bundle 1",FALSE,TRUE,"GE",12.05,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"227","HK0037","Diet 5 Bundle 2",FALSE,TRUE,"GE",12.05,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"228","HK0037","Prosopis africana Seed Ground",FALSE,FALSE,"GE",18.76390112,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"229","HK0044.1","Cotton Seed Ground",FALSE,FALSE,"GE",21.2,"MJ/kg","livestock",NA,NA,NA,12022,12022,"No Match","feedipedia",42
"230","HK0044.1","Diet with 0% UCSM 1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"231","HK0044.1","Diet with 10% UCSM 1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"232","HK0044.1","Diet with 20% UCSM 1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"233","HK0044.1","Diet with 30% UCSM 1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"234","HK0044.1","Maize",FALSE,FALSE,"GE",18.8,"MJ/kg","livestock",NA,NA,NA,11662,11662,"FEED0023","feedipedia",226
"235","HK0044.1","Soybean Ground",FALSE,FALSE,"GE",19.7,"MJ/kg","livestock",NA,NA,NA,11683,11683,"FEED0369","feedipedia",134
"236","HK0044.2","Cotton Seed Ground",FALSE,FALSE,"GE",21.2,"MJ/kg","livestock",NA,NA,NA,12022,12022,"No Match","feedipedia",42
"237","HK0044.2","Diet with 0% UCSM 2",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"238","HK0044.2","Diet with 20% UCSM 2",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"239","HK0044.2","Diet with 30% UCSM 2",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"240","HK0044.2","Diet with 41.1% UCSM 2",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"241","HK0044.2","Maize",FALSE,FALSE,"GE",18.8,"MJ/kg","livestock",NA,NA,NA,11662,11662,"FEED0023","feedipedia",226
"242","HK0044.2","Soybean Ground",FALSE,FALSE,"GE",19.7,"MJ/kg","livestock",NA,NA,NA,11683,11683,"FEED0369","feedipedia",134
"243","HK0045","Experimental Diet",TRUE,FALSE,"GE",20.6162416,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"244","HK0066.1","0 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"245","HK0066.1","100 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"246","HK0066.1","150 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"247","HK0066.1","200 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"248","HK0066.1","250 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"249","HK0066.1","50 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"250","HK0066.1","Mango Seed Kernel Dried Ground",FALSE,FALSE,"GE",20.2,"MJ/kg","livestock",NA,NA,NA,12817,12817,"No Match","feedipedia",6
"251","HK0066.2","0 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"252","HK0066.2","100 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"253","HK0066.2","150 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"254","HK0066.2","200 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"255","HK0066.2","50 MSK",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"256","HK0066.2","Mango Seed Kernel Dried Ground",FALSE,FALSE,"GE",20.2,"MJ/kg","livestock",NA,NA,NA,12817,12817,"No Match","feedipedia",6
"257","HK0067","0% CBC",FALSE,TRUE,"GE",15,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"258","HK0067","10% CBC",FALSE,TRUE,"GE",15,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"259","HK0067","20% CBC",FALSE,TRUE,"GE",15.1,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"260","HK0067","5% CBC",FALSE,TRUE,"GE",14.8,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"261","HK0067","Cocoa Bean Cake",FALSE,FALSE,"GE",18.5,"MJ/kg","livestock",NA,NA,NA,11693,11693,"No Match","feedipedia",1
"262","HK0082","Cassava Peel Dried",FALSE,FALSE,"GE",19.5,"MJ/kg","livestock",NA,NA,NA,12805,12805,"FEED0502","feedipedia",29
"263","HK0082","Chicken Manure Dried Ground",FALSE,FALSE,"GE",16.8,"MJ/kg","livestock",NA,NA,NA,12473,12473,"No Match","feedipedia",5
"264","HK0082","Concentrate1",TRUE,FALSE,"GE",18.8,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",3
"265","HK0082","Concentrate2",TRUE,FALSE,"GE",17.2,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",3
"266","HK0082","Concentrate3",TRUE,FALSE,"GE",17.2,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",3
"267","HK0082","Concentrate4",TRUE,FALSE,"GE",16.3,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",2
"268","HK0082","Concentrate5",TRUE,FALSE,"GE",15.5,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"269","HK0086","Diet B",FALSE,FALSE,"GE",17.2,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"270","HK0086","Diet C",FALSE,FALSE,"GE",17.8,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"271","HK0086","Diet D",FALSE,FALSE,"GE",17.9,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"272","HK0098","10% Mango Diet",FALSE,TRUE,"GE",38.59,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"273","HK0098","10% Palm Kernel Diet",FALSE,TRUE,"GE",38.59,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"274","HK0098","20% Mango Diet",FALSE,TRUE,"GE",39.9,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"275","HK0098","20% Palm Kernel Diet",FALSE,TRUE,"GE",39.03,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"276","HK0098","30% Mango Diet",FALSE,TRUE,"GE",39.61,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"277","HK0098","30% Palm Kernel Diet",FALSE,TRUE,"GE",39.41,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"278","HK0098","Control Diet",FALSE,TRUE,"GE",38.15,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",3
"279","HK0099","0% Palm Kernel Meal",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"280","HK0099","10% Palm Kernel Meal",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"281","HK0099","15% Palm Kernel Meal",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"282","HK0099","20% Palm Kernel Meal",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"283","HK0099","25% Palm Kernel Meal",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"284","HK0099","30% Palm Kernel Meal",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"285","HK0102.1","Diet Con",FALSE,TRUE,"GE",19.9511333333333,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,3
"286","HK0102.1","PKM1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"287","HK0102.1","PKM2",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"288","HK0102.1","PKM3",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"289","HK0102.1","PKM4",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"290","HK0102.1","PKM5",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"291","HK0102.2","Diet Con",FALSE,TRUE,"GE",19.9511333333333,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,3
"292","HK0102.2","PKM1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"293","HK0102.2","PKM2",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"294","HK0102.2","PKM3",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"295","HK0102.2","PKM4",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"296","HK0102.2","PKM5",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"297","HK0107","0% Palm Oil",FALSE,TRUE,"GE",16.05,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"298","HK0107","12% Palm Oil",FALSE,TRUE,"GE",19.56,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"299","HK0107","16% Palm Oil",FALSE,TRUE,"GE",20.09,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"300","HK0107","4% Palm Oil",FALSE,TRUE,"GE",16.08,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"301","HK0107","8% Palm Oil",FALSE,TRUE,"GE",17.97,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"302","HK0107","Digitaria smutsii",FALSE,FALSE,"GE",17.66,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","raw data",4
"303","HK0108","0% Leucaena Diet",FALSE,TRUE,"GE",0.02694496,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"304","HK0108","15% Leucaena Diet",FALSE,TRUE,"GE",0.02209152,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"305","HK0108","30% Leucaena Diet",FALSE,TRUE,"GE",0.0217568,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"306","HK0108","45% Leucaena Diet",FALSE,TRUE,"GE",0.02075264,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"307","HK0108","Cassava Peel Dried",FALSE,FALSE,"GE",19.5,"MJ/kg","livestock",NA,NA,NA,12805,12805,"FEED0502",NA,29
"308","HK0108","Leucaena leucocephala Leaves Dried",FALSE,FALSE,"GE",0.01451848,"MJ/kg","livestock",NA,NA,NA,NA,NA,"FEED0062","raw data",7
"309","HK0118","Clupeid Fish Ground",FALSE,FALSE,"GE",20.74,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No match","raw data",1
"310","HK0118","TM 1",FALSE,TRUE,"GE",17.76,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"311","HK0118","TM 2",FALSE,TRUE,"GE",17.98,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"312","HK0118","TM 3",FALSE,TRUE,"GE",18.19,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"313","HK0118","TM 4",FALSE,TRUE,"GE",18.41,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"314","HK0118","TM 5",FALSE,TRUE,"GE",18.82,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"raw data",1
"315","HK0118","Termite Dried Ground",FALSE,FALSE,"GE",24.5761,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","raw data",1
"316","HK0129","BDG1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"317","HK0129","BDG2",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"318","HK0129","BDG3",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"319","HK0129","Brewers Grain",FALSE,FALSE,"GE",19.7,"MJ/kg","livestock",NA,NA,NA,11893,11893,"FEED0002","feedipedia",15
"320","HK0129","Diet Con",FALSE,TRUE,"GE",19.9511333333333,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,3
"321","HK0129","Maize",FALSE,FALSE,"GE",18.8,"MJ/kg","livestock",NA,NA,NA,11662,11662,"FEED0023","feedipedia",226
"322","HK0129","Soybean Ground",FALSE,FALSE,"GE",19.7,"MJ/kg","livestock",NA,NA,NA,11683,11683,"FEED0369","feedipedia",134
"323","HK0138","Groundnut Haulm",FALSE,FALSE,"GE",17.59656512,"MJ/kg","livestock",NA,NA,NA,NA,NA,"FEED0415","inferred_from_same_ingredient-Step2",NA
"324","HK0138","Kanwa-Potassium Salt",FALSE,FALSE,"GE",0,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","assumed_zero",NA
"325","HK0138","Maize Straw",FALSE,FALSE,"GE",18.2,"MJ/kg","livestock",NA,NA,NA,12873,12873,"FEED0347","feedipedia",23
"326","HK0138","Untreated Straw + Haulms Bundle 1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"327","HK0138","Untreated Straw + Haulms Bundle 3",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"328","HK0138","Untreated Straw Bundle 1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"329","HK0138","Urea Straw + Haulms Bundle 1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"330","HK0138","Urea Straw + Haulms Bundle 2",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"331","HK0138","Urea Straw + Haulms Bundle 3",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"332","HK0138","Urea Straw Bundle 1",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"333","HK0138","Urea Straw Bundle 2",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"334","HK0138","Urea Treated Straw",TRUE,FALSE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"335","HK0143","Concentrate Mix",TRUE,FALSE,"GE",18.0690224,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"336","HK0143","Cowpea Husk Ground",FALSE,FALSE,"GE",18.2,"MJ/kg","livestock",NA,NA,NA,17447,17447,"No Match","feedipedia",13
"337","HK0143","Pennisetum purpureum",FALSE,FALSE,"GE",17.4,"MJ/kg","livestock",NA,NA,NA,12365,12365,"FEED0709","feedipedia",43
"338","HK0154","Hyparrhenia rufa",FALSE,FALSE,"GE",19.33008,"MJ/kg","livestock",NA,NA,NA,12210,12210,"FEED0694","raw data",4
"339","HK0154","Leucaena leucocephala",FALSE,FALSE,"GE",19,"MJ/kg","livestock",NA,NA,NA,11650,11650,"FEED0159",NA,12
"340","HK0158","Broiler Finisher CTB",TRUE,FALSE,"GE",17.36385104,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"341","HK0158","Broiler Starter CTB",TRUE,FALSE,"GE",18.39386816,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"342","HK0158","Centrosema molle Leaves",FALSE,FALSE,"GE",17.6723792,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"343","HK0158","Pueraria phaseoloides Leaves",FALSE,FALSE,"GE",18.38416128,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"344","HK0158","Talinium triangulare Leaves",FALSE,FALSE,"GE",12.9143344,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"345","HK0160","CP",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"346","HK0160","Cassava Peel Dried Ground",FALSE,FALSE,"GE",19.5,"MJ/kg","livestock",NA,NA,NA,12805,12805,"FEED0502","feedipedia",29
"347","HK0160","MC",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"348","HK0160","Maize Husk Dried Ground",FALSE,FALSE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,"FEED0350",NA,NA
"349","HK0160","Maize",FALSE,FALSE,"GE",18.8,"MJ/kg","livestock",NA,NA,NA,11662,11662,"FEED0023","feedipedia",226
"350","HK0160","PP",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"351","HK0160","Plantain Peel Dried Ground",FALSE,FALSE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match",NA,NA
"352","HK0160","YM Con",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"353","HK0160","YP",FALSE,TRUE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,NA,NA
"354","HK0160","Yam Peels Dried Ground",FALSE,FALSE,"GE",NA,"MJ/kg","livestock",NA,NA,NA,NA,NA,"FEED0530",NA,NA
"355","HK0171","Bone Ground",FALSE,FALSE,"GE",11.4,"MJ/kg","livestock",NA,NA,NA,11876,11876,"FEED0006","feedipedia",99
"356","HK0171","Cotton Seed Cake",FALSE,FALSE,"GE",21.2,"MJ/kg","livestock",NA,NA,NA,12022,12022,"FEED0010","feedipedia",76
"357","HK0171","Cowpea Husk",FALSE,FALSE,"GE",18.2,"MJ/kg","livestock",NA,NA,NA,17447,17447,"No Match","feedipedia",13
"358","HK0171","Digitaria smutsii",FALSE,FALSE,"GE",17.66,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","inferred_from_same_ingredient",4
"359","HK0171","Groundnut Haulm",FALSE,FALSE,"GE",17.59656512,"MJ/kg","livestock",NA,NA,NA,NA,NA,"FEED0415","inferred_from_same_ingredient-Step2",NA
"360","HK0171","Groundnut Hull",FALSE,FALSE,"GE",19.8,"MJ/kg","livestock",NA,NA,NA,12155,12155,"FEED0433","feedipedia",4
"361","HK0171","Maize",FALSE,FALSE,"GE",18.8,"MJ/kg","livestock",NA,NA,NA,11662,11662,"FEED0023","feedipedia",226
"362","HK0171","Maize Offal",FALSE,FALSE,"GE",18.5,"MJ/kg","livestock",NA,NA,NA,12280,12280,"No Match","feedipedia",91
"363","HK0171","Megathyrsus maximus Bran",FALSE,FALSE,"GE",17.45154768,"MJ/kg","livestock",NA,NA,NA,NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"364","HK0171","Natural Pasture",FALSE,FALSE,"GE",16.5974561377778,"MJ/kg","livestock",NA,NA,NA,NA,NA,"FEED0712","inferred_from_same_ingredient-Step2",NA
"365","HK0171","Ration A1",FALSE,FALSE,"GE",19.20924608,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"366","HK0171","Ration A2",FALSE,FALSE,"GE",19.20924608,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"367","HK0171","Ration B1",FALSE,FALSE,"GE",18.54691888,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"368","HK0171","Ration B2",FALSE,FALSE,"GE",18.54691888,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"369","HK0171","Ration C1",FALSE,FALSE,"GE",18.78607632,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"370","HK0171","Ration C2",FALSE,FALSE,"GE",18.78607632,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"371","HK0171","Wheat Offal",FALSE,FALSE,"GE",18.9,"MJ/kg","livestock",NA,NA,NA,12751,12751,"No Match","feedipedia",249
"372","HK0177","Broiler Finisher Diet",TRUE,FALSE,"GE",17.71062096,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"373","HK0177","Broiler Starter Diet",TRUE,FALSE,"GE",17.71112304,"MJ/kg","livestock",NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
