"","B.Code","D.Item","P.Product","Herd.Stage","GE_daily","CH4_kg_year","Total_Amount","D.Unit.Amount","CH4_flag","Ym","source","final_intake_kg_day","ED.Mean.T","T.Name","T.Control"
"1109","JO1045","TRS Feed","Cattle","Adult",124.927540765894,57.3566696598128,7.1,"kg","GE_diet_based",0.07,"GE_diet_from_ingredients",NA,7.1,"TRS Feed","no"
"1110","JO1045","URH Feed","Cattle","Adult",132.57328714177,60.8669808889886,7.4,"kg","GE_diet_based",0.07,"GE_diet_from_ingredients",NA,7.4,"URH Feed","no"
"1111","JO1045","URS Feed","Cattle","Adult",125.095834266963,57.433936487348,7.1,"kg","GE_diet_based",0.07,"GE_diet_from_ingredients",NA,7.1,"URS Feed","no"
"1112","JO1046","Untreated Barley Straw","Cattle","Lactating Female",117.05888770203,49.9051592224738,6.2,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,6.2,"Untreated Barley Straw","yes"
"1113","JO1049","P0M100 T5","Goat","Gestating Female",NA,NA,NA,"kg","missing_GE_diet",0.055,"GE_diet_from_ingredients",NA,NA,"P0M100 T5","no"
"1114","JO1049","P0M100 T5","Goat","Gestating Female",NA,NA,NA,"kg","missing_GE_diet",0.055,"GE_diet_from_ingredients",NA,NA,"P0M100 T5","no"
"1115","JO1049","P0M100 T5","Goat","Gestating Female",NA,NA,NA,"kg","missing_GE_diet",0.055,"GE_diet_from_ingredients",NA,NA,"P0M100 T5","no"
"1116","JO1049","P0M100 T5","Goat","Gestating Female",NA,NA,NA,"kg","missing_GE_diet",0.055,"GE_diet_from_ingredients",NA,NA,"P0M100 T5","no"
"1117","JO1049","P100M0 T1","Goat","Gestating Female",10.610569182614,3.82762221636975,0.59613,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.59613,"P100M0 T1","yes"
"1118","JO1049","P100M0 T1","Goat","Gestating Female",10.610569182614,3.82762221636975,0.59613,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.59613,"P100M0 T1","yes"
"1119","JO1049","P100M0 T1","Goat","Gestating Female",10.610569182614,3.82762221636975,0.59613,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.59613,"P100M0 T1","yes"
"1120","JO1049","P100M0 T1","Goat","Gestating Female",10.610569182614,3.82762221636975,0.59613,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.59613,"P100M0 T1","yes"
"1121","JO1049","P25M75 T4","Goat","Gestating Female",10.8961015316793,3.93062422728594,0.6023,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6023,"P25M75 T4","no"
"1122","JO1049","P25M75 T4","Goat","Gestating Female",10.8961015316793,3.93062422728594,0.6023,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6023,"P25M75 T4","no"
"1123","JO1049","P25M75 T4","Goat","Gestating Female",10.8961015316793,3.93062422728594,0.6023,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6023,"P25M75 T4","no"
"1124","JO1049","P25M75 T4","Goat","Gestating Female",10.8961015316793,3.93062422728594,0.6023,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6023,"P25M75 T4","no"
"1125","JO1049","P50M50 T3","Goat","Gestating Female",11.1646811756349,4.02751077449902,0.6205,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6205,"P50M50 T3","no"
"1126","JO1049","P50M50 T3","Goat","Gestating Female",11.1646811756349,4.02751077449902,0.6205,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6205,"P50M50 T3","no"
"1127","JO1049","P50M50 T3","Goat","Gestating Female",11.1646811756349,4.02751077449902,0.6205,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6205,"P50M50 T3","no"
"1128","JO1049","P50M50 T3","Goat","Gestating Female",11.1646811756349,4.02751077449902,0.6205,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6205,"P50M50 T3","no"
"1129","JO1049","P75M25 T2","Goat","Gestating Female",10.8102356312838,3.89964924165359,0.6041,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6041,"P75M25 T2","no"
"1130","JO1049","P75M25 T2","Goat","Gestating Female",10.8102356312838,3.89964924165359,0.6041,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6041,"P75M25 T2","no"
"1131","JO1049","P75M25 T2","Goat","Gestating Female",10.8102356312838,3.89964924165359,0.6041,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6041,"P75M25 T2","no"
"1132","JO1049","P75M25 T2","Goat","Gestating Female",10.8102356312838,3.89964924165359,0.6041,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6041,"P75M25 T2","no"
"1133","JO1050","CSC33 WB66 Salt1","Cattle","Gestating Female",76.2794889590076,30.0183433639221,3.92,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,3.92,"CSC33 WB66 Salt1","no"
"1134","JO1050","NSC33 WB66 Salt1","Cattle","Gestating Female",65.5883740583709,25.8110582547767,3.43,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,3.43,"NSC33 WB66 Salt1","no"
"1135","JO1050","Sole WB","Cattle","Gestating Female",50.4108435749065,19.8382295469983,2.67,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,2.67,"Sole WB","yes"
"1136","JO1050","WB UMFB","Cattle","Gestating Female",49.0437113626035,19.3002206440434,3.16,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,3.16,"WB UMFB","no"
"1137","JO1052","Faba Bean","Sheep","Lamb",NA,NA,1.40126,"kg","missing_GE_value",0.045,"GE_all",NA,NA,"Faba Bean","no"
"1138","JO1052","Field Pea","Sheep","Lamb",25.4992350337337,7.52605454499688,1.45706,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.45706,"Field Pea","no"
"1139","JO1052","Soybean Meal","Sheep","Lamb",26.4774493352699,7.81477278224272,1.45906,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.45906,"Soybean Meal","no"
"1140","JO1053","T5 TF WB NSC100","Cattle",NA,157.393489998688,72.2624199365048,7.8,"kg","GE_diet_based",0.07,"GE_diet_from_ingredients",NA,7.8,"T5 TF WB NSC100","yes"
"1141","JO1055","Feed 1 BSC10","Sheep","Lamb Male",27.237445990071,8.03908446337674,1.53,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.53,NA,NA
"1142","JO1055","Feed 2 BSC15","Sheep","Lamb Male",29.544414136202,8.71998206984938,1.65,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.65,NA,NA
"1143","JO1055","Feed 3 MOC10","Sheep","Lamb Male",29.731920519002,8.77532425021757,1.65,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.65,NA,NA
"1144","JO1055","Feed 4 MOC15","Sheep","Lamb Male",26.8000782805654,7.90999615019384,1.47,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.47,NA,NA
"1145","JO1058","Diet 1","Goat",NA,NA,NA,0.21,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 1","yes"
"1146","JO1058","Diet 2","Goat",NA,NA,NA,0.21,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 2","no"
"1147","JO1058","Diet 3","Goat",NA,NA,NA,0.24,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 3","no"
"1148","JO1058","Diet 4","Goat",NA,NA,NA,0.25,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 4","no"
"1149","JO1058","Diet 5","Goat",NA,NA,NA,0.26,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 5","no"
"1150","JO1060","Diet 1","Goat",NA,7.82920872374344,2.82428329073045,0.421,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.421,"Diet 1","yes"
"1151","JO1060","Diet 2","Goat",NA,NA,NA,0.396,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 2","no"
"1152","JO1060","Diet 3","Goat",NA,NA,NA,0.403,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 3","no"
"1153","JO1060","Diet 4","Goat",NA,NA,NA,0.409,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 4","no"
"1154","JO1060","Diet 5","Goat",NA,NA,NA,0.352,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 5","no"
"1155","JO1061","Control","Sheep",NA,13.9051687488,6.11052833336755,0.83,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.83,"Control","yes"
"1156","JO1062","Intervention Diet","Cattle","Lactating Female",NA,NA,12.71,"kg","missing_GE_value",0.065,"GE_all",NA,NA,"Intervention Diet","yes"
"1157","JO1062","Traditional Diet","Cattle","Lactating Female",NA,NA,12.11,"kg","missing_GE_value",0.065,"GE_all",NA,NA,"Traditional Diet","no"
"1158","JO1063","Grass Legume SC 0","Sheep","Lamb Male",5.80704,1.7139376819407,0.32,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.32,NA,NA
"1159","JO1063","Grass Legume SC 1.5","Sheep","Lamb Male",7.80355896345801,2.30320675606106,0.43,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.43,NA,NA
"1160","JO1063","Grass SC 0","Sheep","Lamb Male",4.956,1.46275471698113,0.28,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.28,NA,NA
"1161","JO1063","Grass SC 1.5","Sheep","Lamb Male",5.31044431160459,1.56736833455715,0.3,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.3,NA,NA
"1162","JO1063","Legume SC 0","Sheep","Lamb Male",7.80948,2.30495433962264,0.42,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.42,NA,NA
"1163","JO1063","Legume SC 1.5","Sheep","Lamb Male",9.11112960311293,2.68913393946325,0.49,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.49,NA,NA
"1164","JO1064","CFM BH","Sheep","Lamb",23.3977798198444,6.9058137204123,1.3141,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.3141,"CFM BH","yes"
"1165","JO1064","CFM SBHtv BH","Sheep","Lamb",22.4661864181126,6.63085556006289,1.30668,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.30668,"CFM SBHtv BH","no"
"1166","JO1064","CFM SBP BH","Sheep","Lamb",20.5272005993021,6.05856729278594,1.19389,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.19389,"CFM SBP BH","no"
"1167","JO1064","CFM SBPcc BH","Sheep","Lamb",22.1845909962435,6.54774316465946,1.2903,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.2903,"CFM SBPcc BH","no"
"1168","JO1064","CFM SBPsc BH","Sheep","Lamb",22.9291172335888,6.7674887791859,1.33361,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.33361,"CFM SBPsc BH","no"
"1169","JO1065","Intervention diet","Cattle","Lactating Female",155.57503784915,66.3255664505135,8.24,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,8.24,"Intervention diet","no"
"1170","JO1065","Untreated Diet","Cattle","Lactating Female",116.303669071694,49.5831904532965,6.16,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,6.16,"Untreated Diet","yes"
"1171","JO1074","URS AL Adults","Sheep","Lamb Male",3.76,1.10975741239892,0.2,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.2,NA,NA
"1172","JO1074","URS AL Lambs","Sheep","Lamb Male",8.2908,2.44701509433962,0.441,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.441,NA,NA
"1173","JO1074","URS MO Adults","Sheep","Lamb Male",3.72,1.09795148247978,0.2,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.2,NA,NA
"1174","JO1074","URS MO Lambs","Sheep","Lamb Male",9.0582,2.67351185983827,0.487,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.487,NA,NA
"1175","JO1079","Block A","Goat",NA,NA,NA,NA,NA,"missing_amount",0.055,"GE_all",NA,NA,"Block A","yes"
"1176","JO1079","Block B","Goat",NA,NA,NA,NA,NA,"missing_amount",0.055,"GE_all",NA,NA,"Block B","no"
"1177","JO1079","Block C","Goat",NA,NA,NA,NA,NA,"missing_amount",0.055,"GE_all",NA,NA,"Block C","no"
"1178","JO1079","Block D","Goat",NA,NA,NA,NA,NA,"missing_amount",0.055,"GE_all",NA,NA,"Block D","no"
"1179","JO1080","Diet 1","Goat",NA,2.79117958343043,1.0068810446966,0.921844216071238,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Diet 1","yes"
"1180","JO1080","Diet 2","Goat",NA,6.70267195946932,2.41790008241414,1.0327808941054,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Diet 2","no"
"1181","JO1080","Diet 3","Goat",NA,11.6158693766661,4.19027093866258,1.07411128295707,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Diet 3","no"
"1182","JO1080","Diet 4","Goat",NA,14.5134724754247,5.23554285613928,1.09093296139092,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Diet 4","no"
"1183","JO1080","Diet 5","Goat",NA,19.787228994688,7.13798063015924,1.13133203916114,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Diet 5","no"
"1184","JO1081","Diet 1","Goat","Gestating Female",34.2042,12.3387118598383,1.5,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Diet 1","yes"
"1185","JO1081","Diet 2","Goat","Gestating Female",34.01592,12.2707923450135,1.5,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Diet 2","no"
"1186","JO1081","Diet 3","Goat","Gestating Female",34.58076,12.4745508894879,1.5,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Diet 3","no"
"1187","JO1081","Diet 4","Goat","Gestating Female",33.13728,11.9538346091644,1.5,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Diet 4","no"
"1188","JO1082","Control","Sheep","Lactating Female",NA,NA,1.04,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"Control","yes"
"1189","JO1082","DOC","Sheep","Lactating Female",NA,NA,1.02,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"DOC","no"
"1190","JO1082","ESOC","Sheep","Lactating Female",NA,NA,1.04,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"ESOC","no"
"1191","JO1082","SOC","Sheep","Lactating Female",NA,NA,1.63,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"SOC","no"
"1192","JO1083","Diet 1","Goat","Lactating Female",7.03123287077648,2.53642407692431,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 1","yes"
"1193","JO1083","Diet 1","Goat","Lactating Female",7.03123287077648,2.53642407692431,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 1","yes"
"1194","JO1083","Diet 1","Goat","Lactating Female",7.03123287077648,2.53642407692431,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 1","yes"
"1195","JO1083","Diet 1","Goat","Lactating Female",7.03123287077648,2.53642407692431,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 1","yes"
"1196","JO1083","Diet 2","Goat","Lactating Female",7.28342465308236,2.62739892022692,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 2","no"
"1197","JO1083","Diet 2","Goat","Lactating Female",7.28342465308236,2.62739892022692,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 2","no"
"1198","JO1083","Diet 2","Goat","Lactating Female",7.28342465308236,2.62739892022692,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 2","no"
"1199","JO1083","Diet 2","Goat","Lactating Female",7.28342465308236,2.62739892022692,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 2","no"
"1200","JO1083","Diet 3","Goat","Lactating Female",7.53561643538824,2.71837376352954,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 3","no"
"1201","JO1083","Diet 3","Goat","Lactating Female",7.53561643538824,2.71837376352954,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 3","no"
"1202","JO1083","Diet 3","Goat","Lactating Female",7.53561643538824,2.71837376352954,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 3","no"
"1203","JO1083","Diet 3","Goat","Lactating Female",7.53561643538824,2.71837376352954,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 3","no"
"1204","JO1083","Diet 4","Goat","Lactating Female",7.78780821769412,2.80934860683216,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 4","no"
"1205","JO1083","Diet 4","Goat","Lactating Female",7.78780821769412,2.80934860683216,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 4","no"
"1206","JO1083","Diet 4","Goat","Lactating Female",7.78780821769412,2.80934860683216,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 4","no"
"1207","JO1083","Diet 4","Goat","Lactating Female",7.78780821769412,2.80934860683216,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 4","no"
"1208","JO1083","Diet 5","Goat","Lactating Female",8.04,2.90032345013477,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 5","no"
"1209","JO1083","Diet 5","Goat","Lactating Female",8.04,2.90032345013477,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 5","no"
"1210","JO1083","Diet 5","Goat","Lactating Female",8.04,2.90032345013477,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 5","no"
"1211","JO1083","Diet 5","Goat","Lactating Female",8.04,2.90032345013477,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Diet 5","no"
"1212","JO1084","Diet 1","Sheep","Lamb",16.0713884793403,4.74344215225813,0.883266731286327,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.883266731286327,"Diet 1","no"
"1213","JO1084","Diet 2","Sheep","Lamb",16.5777927704982,4.89290649156215,0.892719050646109,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.892719050646109,"Diet 2","no"
"1214","JO1084","Diet 3","Sheep","Lamb",8.97,2.64747978436658,0.5,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.5,NA,NA
"1215","JO1085","CD","Sheep","Castrate Lamb Male",7.47936,2.20752,0.8904,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"CD","no"
"1216","JO1085","MKCD","Sheep","Castrate Lamb Male",7.20274,2.1258760916442,0.8678,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"MKCD","no"
"1217","JO1085","SCD","Sheep","Castrate Lamb Male",7.97192,2.35289822102426,0.9059,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"SCD","yes"
"1218","JO1086","G1","Sheep","Lamb Female",NA,NA,NA,NA,"missing_GE_value",0.045,"GE_all",NA,NA,"G1","yes"
"1219","JO1086","G2","Sheep","Lamb Female",NA,NA,NA,NA,"missing_GE_value",0.045,"GE_all",NA,NA,"G2","no"
"1220","JO1086","G3","Sheep","Lamb Female",NA,NA,NA,NA,"missing_GE_value",0.045,"GE_all",NA,NA,"G3","no"
"1221","JO1089","Ration 1","Sheep","Lamb Male",15.21494864,4.4906654341779,0.865,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"Ration 1","yes"
"1222","JO1089","Ration 2","Sheep","Lamb Male",15.65397576,4.62024351946092,0.894,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"Ration 2","no"
"1223","JO1089","Ration 3","Sheep","Lamb Male",15.726124656,4.64153813970889,0.902,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"Ration 3","no"
"1224","JO1091","CDC","Cattle","Lactating Female",803.270451444,331.917412955162,39.8,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,39.8,"CDC","yes"
"1225","JO1091","CDC","Cattle","Lactating Female",803.270451444,331.917412955162,39.8,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,39.8,"CDC","yes"
"1226","JO1091","CDC","Cattle","Lactating Female",803.270451444,331.917412955162,39.8,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,39.8,"CDC","yes"
"1227","JO1091","CDC","Cattle","Lactating Female",803.270451444,331.917412955162,39.8,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,39.8,"CDC","yes"
"1228","JO1091","SPVSWB","Cattle","Lactating Female",NA,NA,40.2,"kg","missing_GE_value",0.063,"GE_all",NA,NA,"SPVSWB","no"
"1229","JO1091","SPVSWB","Cattle","Lactating Female",NA,NA,40.2,"kg","missing_GE_value",0.063,"GE_all",NA,NA,"SPVSWB","no"
"1230","JO1091","SPVSWB","Cattle","Lactating Female",NA,NA,40.2,"kg","missing_GE_value",0.063,"GE_all",NA,NA,"SPVSWB","no"
"1231","JO1091","SPVSWB","Cattle","Lactating Female",NA,NA,40.2,"kg","missing_GE_value",0.063,"GE_all",NA,NA,"SPVSWB","no"
"1232","JO1092","Diet 1","Sheep","Lamb Male",NA,NA,NA,"kg","missing_amount",0.045,"GE_diet_from_ingredients",NA,NA,"Diet 1","yes"
"1233","JO1093","MSK0","Sheep","Adult Male",31.66049536,13.9129813841653,1.819,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"MSK0","yes"
"1234","JO1093","MSK25","Sheep","Adult Male",31.28305672,13.7471186358958,1.79,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"MSK25","no"
"1235","JO1093","MSK50","Sheep","Adult Male",31.297625408,13.7535207430843,1.784,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"MSK50","no"
"1236","JO1094","Diet 1","Sheep","Yearling Male",19.9849031805307,8.78222474896458,1.05768,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.05768,"Diet 1","yes"
"1237","JO1094","Diet 2","Sheep","Yearling Male",20.412475548842,8.97011841054681,1.07768,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.07768,"Diet 2","no"
"1238","JO1094","Diet 3","Sheep","Yearling Male",20.9684835623557,9.21445221055542,1.12389,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.12389,"Diet 3","no"
"1239","JO1095","Diet 1","Sheep","Yearling Male",NA,NA,0.66688,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"Diet 1","yes"
"1240","JO1095","Diet 2","Sheep","Yearling Male",NA,NA,0.80926,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"Diet 2","no"
"1241","JO1095","Diet 3","Sheep","Yearling Male",NA,NA,0.80642,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"Diet 3","no"
"1242","JO1095","Diet 4","Sheep","Yearling Male",NA,NA,0.84466,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"Diet 4","no"
"1243","JO1095","Diet 5","Sheep","Yearling Male",16.7602905736731,7.36519148210557,0.86896,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.86896,"Diet 5","yes"
"1244","JO1097","Diet 1","Cattle","Lactating Female",0.231979788,0.0988988404366577,13.69,"kg","amount_from_total_amounts",0.065,"GE_all",NA,NA,"Diet 1","yes"
"1245","JO1097","Diet 2","Cattle","Lactating Female",0.2325426759,0.0991388137597035,13.73,"kg","amount_from_total_amounts",0.065,"GE_all",NA,NA,"Diet 2","no"
"1246","JO1097","Diet 3","Cattle","Lactating Female",0.232315958,0.0990421581949686,13.72,"kg","amount_from_total_amounts",0.065,"GE_all",NA,NA,"Diet 3","no"
"1247","JO1097","Diet 4","Cattle","Lactating Female",0.2408325044,0.102672976943217,14.23,"kg","amount_from_total_amounts",0.065,"GE_all",NA,NA,"Diet 4","no"
"1248","JO1098","Ration 1","Sheep","Adult Male",390.802490962963,171.735398319843,1.3,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Ration 1","yes"
"1249","JO1098","Ration 2","Sheep","Adult Male",13.957301,6.13343748346812,1.35,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Ration 2","no"
"1250","JO1098","Ration 3","Sheep","Adult Male",14.2628182296296,6.2676948752128,1.385,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Ration 3","no"
"1251","JO1099","Ration 0","Goat","Adult Female",NA,NA,NA,NA,"missing_amount",0.055,"GE_all",NA,NA,"Ration 0","yes"
"1252","JO1099","Ration 10","Goat","Adult Female",NA,NA,NA,NA,"missing_amount",0.055,"GE_all",NA,NA,"Ration 10","no"
