B.Code,A.Level.Name,ED.Intake.Item,ED.Intake.Item.Raw,ED.Mean.T,ED.Error,Out.Subind,P.Product,is_entire_diet,is_group,T.Animals,Out.Unit.Animals,Out.Unit.Time,Out.Unit.Amount,Out.WG.Start,Out.WG.Unit
BO1015,42% CFM +52% CS +6% SS (G3),Sesbania sesban Seed,Sesbania sesban Seed,0.078,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,45.88,kg
BO1015,42% CFM +52% CS +6% SS (G3),Water,Water,7.4,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,l,45.88,kg
BO1015,42% CFM +52% CS +6% TSS (G5),Maize Ensiled,Corn||Ensilation,0.85,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,47.1,kg
BO1015,42% CFM +52% CS +6% TSS (G5),Entire Diet,Entire Diet,0.69,NA,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,47.1,kg
BO1015,42% CFM +52% CS +6% TSS (G5),Sesbania sesban Seed Roasted,Sesbania sesban Seed||Roasting,0.077,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,47.1,kg
BO1015,42% CFM +52% CS +6% TSS (G5),Water,Water,7.65,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,l,47.1,kg
BO1015,46% CFM +51% CS +3% SS (G2),Maize Ensiled,Corn||Ensilation,0.85,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,45,kg
BO1015,46% CFM +51% CS +3% SS (G2),Entire Diet,Entire Diet,0.785,NA,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,45,kg
BO1015,46% CFM +51% CS +3% SS (G2),Sesbania sesban Seed,Sesbania sesban Seed,0.039,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,45,kg
BO1015,46% CFM +51% CS +3% SS (G2),Water,Water,7.23,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,l,45,kg
BO1015,46% CFM +51% CS +3% TSS (G4),Maize Ensiled,Corn||Ensilation,0.845,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,46.37,kg
BO1015,46% CFM +51% CS +3% TSS (G4),Entire Diet,Entire Diet,0.78,NA,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,46.37,kg
BO1015,46% CFM +51% CS +3% TSS (G4),Sesbania sesban Seed Roasted,Sesbania sesban Seed||Roasting,0.0385,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,46.37,kg
BO1015,46% CFM +51% CS +3% TSS (G4),Water,Water,7.6,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,l,46.37,kg
BO1015,50% CFM +50% CS (G1),Maize Ensiled,Corn||Ensilation,0.835,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,44.3,kg
BO1015,50% CFM +50% CS (G1),Entire Diet,Entire Diet,0.85,NA,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,44.3,kg
BO1015,50% CFM +50% CS (G1),Water,Water,6.25,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,l,44.3,kg
BO1016,InHay +Cal,Chloris gayana Dried,Chloris gayana||Drying,0.644,21.3,Feed Intake,NA,FALSE,NA,7,individual,day,kg,28.8,kg
BO1016,InHay +Cal,Entire Diet,Entire Diet,0.644,24.1,Feed Intake,NA,TRUE,NA,7,individual,day,kg,28.8,kg
BO1016,InHay +Cal +PEG,Calliandra calothyrsus Leaves Dried,Calliandra calothyrsus Leaves||Drying,0.314,6.59,Feed Intake,NA,FALSE,NA,7,individual,day,kg,28.1,kg
BO1016,InHay +Cal +PEG,Chloris gayana Dried,Chloris gayana||Drying,0.439,21.3,Feed Intake,NA,FALSE,NA,7,individual,day,kg,28.1,kg
BO1016,InHay +Cal +PEG,Entire Diet,Entire Diet,0.753,24.1,Feed Intake,NA,TRUE,NA,7,individual,day,kg,28.1,kg
BO1017,BRT1,Entire Diet,Entire Diet,0.101,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,BRT2,Entire Diet,Entire Diet,0.0504,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,BRT3,Entire Diet,Entire Diet,0.0352,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,BRT4,Entire Diet,Entire Diet,0.0193,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,BT1,Entire Diet,Entire Diet,0.113,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,BT2,Entire Diet,Entire Diet,0.07390000000000001,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,BT3,Entire Diet,Entire Diet,0.06709999999999999,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,BT4,Entire Diet,Entire Diet,0.0496,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,RT1,Entire Diet,Entire Diet,0.103,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,RT2,Entire Diet,Entire Diet,0.067,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,RT3,Entire Diet,Entire Diet,0.0583,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1017,RT4,Entire Diet,Entire Diet,0.038200000000000005,0.63,Feed Intake,NA,TRUE,NA,3,individual,day,kg,22,kg
BO1018,ASY +ve,Atriplex halimus Ensiled,Atriplex halimus||Chopping||Ensilation,0.799,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,43.02,kg
BO1018,ASY +ve,Barley Grain Crushed,Barley Grain||Crushing,0.55,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,43.02,kg
BO1018,ASY +ve,Entire Diet,Entire Diet,1.349,NA,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,43.02,kg
BO1018,ASY +ve,Trifolium alexandrinum Dried,Trifolium alexandrinum||Drying,0.871,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,43.02,kg
BO1018,ASY -ve,Atriplex halimus,Atriplex halimus,0.306,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,42.76,kg
BO1018,ASY -ve,Atriplex halimus Ensiled,Atriplex halimus||Chopping||Ensilation,0.899,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,42.76,kg
BO1018,ASY -ve,Barley Grain Crushed,Barley Grain||Crushing,0.622,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,42.76,kg
BO1018,ASY -ve,Entire Diet,Entire Diet,0.928,NA,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,42.76,kg
BO1018,ASY -ve,Trifolium alexandrinum Dried,Trifolium alexandrinum||Drying,0.974,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,42.76,kg
BO1018,BHY -ve,Barley Grain Crushed,Barley Grain||Crushing,0.661,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,42.59,kg
BO1018,BHY -ve,Entire Diet,Entire Diet,1.437,NA,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,42.59,kg
BO1018,BHY -ve,Trifolium alexandrinum Dried,Trifolium alexandrinum||Drying,0.776,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,42.59,kg
BO1018,BHY+ve,Barley Grain Crushed,Barley Grain||Crushing,0.672,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,42.91,kg
BO1018,BHY+ve,Entire Diet,Entire Diet,1.419,NA,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,42.91,kg
BO1018,BHY+ve,Trifolium alexandrinum Dried,Trifolium alexandrinum||Drying,0.747,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,42.91,kg
BO1018,FAY -ve,Atriplex halimus,Atriplex halimus,0.35,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,43.07,kg
BO1018,FAY -ve,Barley Grain Crushed,Barley Grain||Crushing,0.57,NA,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,43.07,kg
BO1018,FAY -ve,Entire Diet,Entire Diet,0.92,NA,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,43.07,kg
BO1019,GLM0,Entire Diet,Entire Diet,0.35049,21.71,Feed Intake,NA,TRUE,NA,3,individual,day,kg,9.05,kg
BO1019,GLM12,Entire Diet,Entire Diet,0.37085,21.71,Feed Intake,NA,TRUE,NA,3,individual,day,kg,8.67,kg
BO1019,GLM24,Entire Diet,Entire Diet,0.35744,21.71,Feed Intake,NA,TRUE,NA,3,individual,day,kg,9.25,kg
BO1019,GLM36,Entire Diet,Entire Diet,0.35305000000000003,21.71,Feed Intake,NA,TRUE,NA,3,individual,day,kg,9.19,kg
BO1023,CGS diet,Entire Diet,Entire Diet,6.03,0.0016,Feed Intake,NA,TRUE,NA,3,individual,day,kg,404.71,kg
BO1023,HSB diet,Entire Diet,Entire Diet,6.36,0.0016,Feed Intake,NA,TRUE,NA,3,individual,day,kg,405.22,kg
BO1023,LSB diet,Entire Diet,Entire Diet,6.26,0.0016,Feed Intake,NA,TRUE,NA,3,individual,day,kg,404.9,kg
BO1024,Diet 0%,Entire Diet,Entire Diet,0.79977,12,Feed Intake,NA,TRUE,NA,6,individual,day,kg,17.66,kg
BO1024,Diet 0%,Unspecified Grass Dried,Unspecified Grass||Chopping||Drying,0.49599,12,Feed Intake,NA,FALSE,NA,6,individual,day,kg,17.66,kg
BO1024,Diet 0%,Wheat Shorts;Maize Grain;Noug Cake;Sesame Seed Cake;Salt,Wheat Shorts;Maize Grain;Noug Cake;Sesame Seed Cake;Salt,0.30369999999999997,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,17.66,kg
BO1024,Diet 15%,Entire Diet,Entire Diet,0.78304,12,Feed Intake,NA,TRUE,NA,6,individual,day,kg,17.92,kg
BO1024,Diet 15%,Unspecified Grass Dried,Unspecified Grass||Chopping||Drying,0.47927,12,Feed Intake,NA,FALSE,NA,6,individual,day,kg,17.92,kg
BO1024,Diet 15%,Wheat Shorts;Maize Grain;Noug Cake;Sesame Seed Cake;Salt,Wheat Shorts;Maize Grain;Noug Cake;Sesame Seed Cake;Salt,0.30369999999999997,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,17.92,kg
BO1024,Diet 30%,Entire Diet,Entire Diet,0.77128,12,Feed Intake,NA,TRUE,NA,6,individual,day,kg,17.83,kg
BO1024,Diet 30%,Unspecified Grass Dried,Unspecified Grass||Chopping||Drying,0.4675,12,Feed Intake,NA,FALSE,NA,6,individual,day,kg,17.83,kg
BO1024,Diet 30%,Wheat Shorts;Maize Grain;Noug Cake;Sesame Seed Cake;Salt,Wheat Shorts;Maize Grain;Noug Cake;Sesame Seed Cake;Salt,0.30369999999999997,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,17.83,kg
BO1024,Diet 45%,Entire Diet,Entire Diet,0.6500900000000001,12,Feed Intake,NA,TRUE,NA,6,individual,day,kg,17.83,kg
BO1024,Diet 45%,Unspecified Grass Dried,Unspecified Grass||Chopping||Drying,0.36581,12,Feed Intake,NA,FALSE,NA,6,individual,day,kg,17.83,kg
BO1024,Diet 45%,Wheat Shorts;Maize Grain;Noug Cake;Sesame Seed Cake;Salt,Wheat Shorts;Maize Grain;Noug Cake;Sesame Seed Cake;Salt,0.30369999999999997,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,17.83,kg
BO1025,100% (DVLM + DMLM),Entire Diet,Entire Diet,0.2281,9.41,Feed Intake,NA,TRUE,NA,1,individual,day,kg,20.94,kg
BO1025,100% concentrate mix,Chloris gayana Dried,Chloris gayana||Chopping||Drying||Massaba variety,0.32280000000000003,9.41,Feed Intake,NA,FALSE,NA,1,individual,day,kg,20.84,kg
BO1025,100% concentrate mix,Entire Diet,Entire Diet,0.7228,13.4,Feed Intake,NA,TRUE,NA,1,individual,day,kg,20.84,kg
BO1025,25% NSC + 75% (DVLM + DMLM),Entire Diet,Entire Diet,0.29410000000000003,9.41,Feed Intake,NA,TRUE,NA,1,individual,day,kg,20.95,kg
BO1025,50% NSC + 50% (DVLM + DMLM),Entire Diet,Entire Diet,0.32330000000000003,9.41,Feed Intake,NA,TRUE,NA,1,individual,day,kg,20.83,kg
BO1025,75% NSC + 25% (DVLM + DMLM),Entire Diet,Entire Diet,0.32589999999999997,9.41,Feed Intake,NA,TRUE,NA,1,individual,day,kg,20.98,kg
BO1026,Diet 1,Entire Diet,Entire Diet,0.441,0.067,Feed Intake,NA,TRUE,NA,5,individual,day,kg,23.64,kg
BO1026,Diet 2,Entire Diet,Entire Diet,0.481,0.067,Feed Intake,NA,TRUE,NA,5,individual,day,kg,23.02,kg
BO1026,Diet 3,Entire Diet,Entire Diet,0.493,0.067,Feed Intake,NA,TRUE,NA,5,individual,day,kg,23.33,kg
BO1026,Diet 4,Entire Diet,Entire Diet,0.473,0.067,Feed Intake,NA,TRUE,NA,5,individual,day,kg,22.49,kg
BO1026,Diet 5,Entire Diet,Entire Diet,0.437,0.067,Feed Intake,NA,TRUE,NA,5,individual,day,kg,22.99,kg
BO1027,EM treated RH,Entire Diet,Entire Diet,0.9623999999999999,38.7,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18,kg
BO1027,EM treated SCB,Entire Diet,Entire Diet,0.819,38.7,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18.1,kg
BO1027,Tv treated RH,Entire Diet,Entire Diet,1.0519,38.7,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18.1,kg
BO1027,Tv treated SCB,Entire Diet,Entire Diet,0.6618999999999999,38.7,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18.2,kg
BO1027,Untreated RH,Entire Diet,Entire Diet,0.942,38.7,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18.2,kg
BO1027,Untreated SCB,Entire Diet,Entire Diet,0.5547000000000001,38.7,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18.1,kg
BO1028,UMB + UTTS + concentrate,Entire Diet,Entire Diet,10.58,19.03,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,287.46,kg
BO1028,UTS + concentrate,Entire Diet,Entire Diet,10.18,19.03,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,376.83,kg
BO1028,UTTS + concentrate,Entire Diet,Entire Diet,10.1,19.03,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,286.2,kg
BO1029,T0 (100 CH),Entire Diet,Entire Diet,0.9091,0.167,Feed Intake,NA,TRUE,NA,6,individual,day,kg,37,kg
BO1029,T1 (50CH:50DBV),Entire Diet,Entire Diet,0.9097999999999999,0.167,Feed Intake,NA,TRUE,NA,6,individual,day,kg,40.88,kg
BO1029,T2 (25CH:75DBV),Entire Diet,Entire Diet,0.9102,0.167,Feed Intake,NA,TRUE,NA,6,individual,day,kg,42.63,kg
BO1029,T3 (100DBV),Entire Diet,Entire Diet,0.9106000000000001,0.167,Feed Intake,NA,TRUE,NA,6,individual,day,kg,40.38,kg
BO1030,(R + SPVS),Entire Diet,Entire Diet,3.2248526736892558,3.08,Feed Intake,NA,TRUE,NA,2,individual,day,kg,148,kg
BO1030,(R + SPVS),Sweet Potato Vine Ensiled,Sweet Potato Vine||Ensilation,0.193,3.08,Feed Intake,NA,FALSE,NA,2,individual,day,kg,148,kg
BO1030,(R + UMB),Entire Diet,Entire Diet,2.834475771084767,3.08,Feed Intake,NA,TRUE,NA,2,individual,day,kg,148,kg
BO1030,(R + UMB),Molasses & Urea Block,Urea Molasses Block,0.017,3.08,Feed Intake,NA,FALSE,NA,2,individual,day,kg,148,kg
BO1030,Roughage Only,Entire Diet,Entire Diet,3.008448086375898,3.08,Feed Intake,NA,TRUE,NA,2,individual,day,kg,148,kg
BO1031,Diet 1,Entire Diet,Entire Diet,0.839,12.6,Feed Intake,NA,TRUE,NA,6,individual,day,kg,17.5,kg
BO1031,Diet 1,Trifolium alexandrinum Straw,Trifolium alexandrinum Straw,0.539,12.6,Feed Intake,NA,FALSE,NA,6,individual,day,kg,17.5,kg
BO1031,Diet 2,Entire Diet,Entire Diet,0.548,12.6,Feed Intake,NA,TRUE,NA,6,individual,day,kg,17.8,kg
BO1031,Diet 3,Entire Diet,Entire Diet,0.539,12.6,Feed Intake,NA,TRUE,NA,6,individual,day,kg,17.8,kg
BO1031,Diet 4,Entire Diet,Entire Diet,0.551,12.6,Feed Intake,NA,TRUE,NA,6,individual,day,kg,17.8,kg
BO1031,Diet 5,Entire Diet,Entire Diet,0.566,12.6,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18,kg
BO1032,NSM0,Entire Diet,Entire Diet,1.64,0.242,Feed Intake,NA,TRUE,NA,8,individual,day,kg,41,kg
BO1032,NSM100,Entire Diet,Entire Diet,1.61,0.242,Feed Intake,NA,TRUE,NA,8,individual,day,kg,41.3,kg
BO1032,NSM50,Entire Diet,Entire Diet,1.62,0.242,Feed Intake,NA,TRUE,NA,8,individual,day,kg,41.1,kg
BO1032,NSM75,Entire Diet,Entire Diet,1.65,0.242,Feed Intake,NA,TRUE,NA,8,individual,day,kg,41.4,kg
BO1033,Melon seed husk 10,Entire Diet,Entire Diet,3.93,0.8,Feed Intake,NA,TRUE,NA,3,individual,day,kg,108,kg
BO1033,Melon seed husk 10,Pennisetum purpureum,Pennisetum purpureum||Chopping||Fresh,6.14,0.8,Feed Intake,NA,FALSE,NA,3,individual,day,kg,108,kg
BO1033,Melon seed husk 10,Water,Water,12.47,0.55,Feed Intake,NA,FALSE,NA,3,individual,day,l,108,kg
BO1033,Melon seed husk 20,Entire Diet,Entire Diet,3.67,0.8,Feed Intake,NA,TRUE,NA,3,individual,day,kg,103.67,kg
BO1033,Melon seed husk 20,Pennisetum purpureum,Pennisetum purpureum||Chopping||Fresh,6.14,0.8,Feed Intake,NA,FALSE,NA,3,individual,day,kg,103.67,kg
BO1033,Melon seed husk 20,Water,Water,12.26,0.55,Feed Intake,NA,FALSE,NA,3,individual,day,l,103.67,kg
BO1033,Melon seed husk 5,Entire Diet,Entire Diet,4.03,0.8,Feed Intake,NA,TRUE,NA,3,individual,day,kg,106.67,kg
BO1033,Melon seed husk 5,Pennisetum purpureum,Pennisetum purpureum||Chopping||Fresh,6.15,0.8,Feed Intake,NA,FALSE,NA,3,individual,day,kg,106.67,kg
BO1033,Melon seed husk 5,Water,Water,13.42,0.55,Feed Intake,NA,FALSE,NA,3,individual,day,l,106.67,kg
BO1033,Melon seek husk 0,Entire Diet,Entire Diet,4.71,0.8,Feed Intake,NA,TRUE,NA,3,individual,day,kg,105.67,kg
BO1033,Melon seek husk 0,Pennisetum purpureum,Pennisetum purpureum||Chopping||Fresh,6.12,0.8,Feed Intake,NA,FALSE,NA,3,individual,day,kg,105.67,kg
BO1033,Melon seek husk 0,Water,Water,13.66,0.55,Feed Intake,NA,FALSE,NA,3,individual,day,l,105.67,kg
BO1034,Diet 1 (0 kenaf),Entire Diet,Entire Diet,0.28070999999999996,6.15,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,NA,NA
BO1034,Diet 1 (0 kenaf),Panicum maximum Wilted,Panicum maximum||Wilting,0.25825,6.81,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,NA,NA
BO1034,Diet 2 (15 kenaf),Entire Diet,Entire Diet,0.29514999999999997,6.15,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,NA,NA
BO1034,Diet 2 (15 kenaf),Panicum maximum Wilted,Panicum maximum||Wilting,0.31506,6.81,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,NA,NA
BO1034,Diet 3 (20 kenaf),Entire Diet,Entire Diet,0.31363,6.15,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,NA,NA
BO1034,Diet 3 (20 kenaf),Panicum maximum Wilted,Panicum maximum||Wilting,0.32037,6.81,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,NA,NA
BO1034,Diet 4 (25 kenaf),Entire Diet,Entire Diet,0.34426999999999996,6.15,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,NA,NA
BO1034,Diet 4 (25 kenaf),Panicum maximum Wilted,Panicum maximum||Wilting,0.31855,6.81,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,NA,NA
BO1035,Bermuda Diet,Cynadon dactylon Dried,Cynadon dactylon||Drying,0.416,0.003,Feed Intake,NA,FALSE,NA,6,individual,day,kg,15.4,kg
BO1035,Bermuda Diet,Entire Diet,Entire Diet,0.716,0.004,Feed Intake,NA,TRUE,NA,6,individual,day,kg,15.4,kg
BO1035,Bermuda Diet,Noug Cake;Wheat Bran,Noug Cake;Wheat Bran,0.3,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,15.4,kg
BO1035,Elephant Diet,Entire Diet,Entire Diet,0.7,0.004,Feed Intake,NA,TRUE,NA,6,individual,day,kg,16.08,kg
BO1035,Elephant Diet,Noug Cake;Wheat Bran,Noug Cake;Wheat Bran,0.3,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,16.08,kg
BO1035,Elephant Diet,Pennisetum purpureum Dried,Pennisetum purpureum||Drying,0.4,0.003,Feed Intake,NA,FALSE,NA,6,individual,day,kg,16.08,kg
BO1035,Guinea Diet,Entire Diet,Entire Diet,0.719,0.004,Feed Intake,NA,TRUE,NA,6,individual,day,kg,15.7,kg
BO1035,Guinea Diet,Noug Cake;Wheat Bran,Noug Cake;Wheat Bran,0.3,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,15.7,kg
BO1035,Guinea Diet,Megathyrsus maximus Dried,Panicum maximum||Drying,0.419,0.003,Feed Intake,NA,FALSE,NA,6,individual,day,kg,15.7,kg
BO1035,Rhodes Diet,Chloris gayana Dried,Chloris gayana||Drying,0.396,0.003,Feed Intake,NA,FALSE,NA,6,individual,day,kg,16.13,kg
BO1035,Rhodes Diet,Entire Diet,Entire Diet,0.696,0.004,Feed Intake,NA,TRUE,NA,6,individual,day,kg,16.13,kg
BO1035,Rhodes Diet,Noug Cake;Wheat Bran,Noug Cake;Wheat Bran,0.3,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,16.13,kg
BO1037,0% cabbage carrot waste,Entire Diet,Entire Diet,0.30589,1.63,Feed Intake,NA,TRUE,NA,2,individual,day,kg,9.99,kg
BO1037,10% cabbage waste,Entire Diet,Entire Diet,0.29975999999999997,1.63,Feed Intake,NA,TRUE,NA,2,individual,day,kg,9.89,kg
BO1037,10% carrot waste,Entire Diet,Entire Diet,0.32592000000000004,1.63,Feed Intake,NA,TRUE,NA,2,individual,day,kg,9.96,kg
BO1037,5% carrot 5% cabbage waste,Entire Diet,Entire Diet,0.31057999999999997,1.63,Feed Intake,NA,TRUE,NA,2,individual,day,kg,9.92,kg
BO1038,0% treated rice offal,Concentrate,Concentrate,1.24,0.01,Feed Intake,NA,FALSE,NA,3,individual,day,kg,153.33,kg
BO1038,0% treated rice offal,Entire Diet,Entire Diet,9.51,0.45,Feed Intake,NA,TRUE,NA,3,individual,day,kg,153.33,kg
BO1038,0% treated rice offal,Pennisetum purpureum,Pennisetum purpureum,8.26,0.39,Feed Intake,NA,FALSE,NA,3,individual,day,kg,153.33,kg
BO1038,0% treated rice offal,Water,Water,7.01,0.21,Feed Intake,NA,FALSE,NA,3,individual,day,l,153.33,kg
BO1038,10% treated rice offal,Concentrate,Concentrate,1.19,0.01,Feed Intake,NA,FALSE,NA,3,individual,day,kg,153.67,kg
BO1038,10% treated rice offal,Entire Diet,Entire Diet,9.99,0.45,Feed Intake,NA,TRUE,NA,3,individual,day,kg,153.67,kg
BO1038,10% treated rice offal,Pennisetum purpureum,Pennisetum purpureum,9.04,0.39,Feed Intake,NA,FALSE,NA,3,individual,day,kg,153.67,kg
BO1038,10% treated rice offal,Water,Water,6.86,0.21,Feed Intake,NA,FALSE,NA,3,individual,day,l,153.67,kg
BO1038,15% treated rice ofall,Concentrate,Concentrate,1.19,0.01,Feed Intake,NA,FALSE,NA,3,individual,day,kg,156,kg
BO1038,15% treated rice ofall,Entire Diet,Entire Diet,9.3,0.45,Feed Intake,NA,TRUE,NA,3,individual,day,kg,156,kg
BO1038,15% treated rice ofall,Pennisetum purpureum,Pennisetum purpureum,8.38,0.39,Feed Intake,NA,FALSE,NA,3,individual,day,kg,156,kg
BO1038,15% treated rice ofall,Water,Water,6,0.21,Feed Intake,NA,FALSE,NA,3,individual,day,l,156,kg
BO1038,5% treated rice offal,Concentrate,Concentrate,1.05,0.01,Feed Intake,NA,FALSE,NA,3,individual,day,kg,153.67,kg
BO1038,5% treated rice offal,Entire Diet,Entire Diet,9.59,0.45,Feed Intake,NA,TRUE,NA,3,individual,day,kg,153.67,kg
BO1038,5% treated rice offal,Pennisetum purpureum,Pennisetum purpureum,8.53,0.39,Feed Intake,NA,FALSE,NA,3,individual,day,kg,153.67,kg
BO1038,5% treated rice offal,Water,Water,6.16,0.21,Feed Intake,NA,FALSE,NA,3,individual,day,l,153.67,kg
BO1039,400 g B.balcooa,Bambusa balcooa Leaves Dried,Bambusa balcooa Leaves||Chopping||Drying,0.195,19.3,Feed Intake,NA,FALSE,NA,6,individual,day,kg,9.9,kg
BO1039,400 g B.balcooa,Entire Diet,Entire Diet,0.469,5.75,Feed Intake,NA,TRUE,NA,6,individual,day,kg,9.9,kg
BO1039,400 g B.balcooa,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,0.273,16.9,Feed Intake,NA,FALSE,NA,6,individual,day,kg,9.9,kg
BO1039,400 g O. abyssinica,Bambusa balcooa Leaves Dried,Bambusa balcooa Leaves||Chopping||Drying,0.147,19.3,Feed Intake,NA,FALSE,NA,6,individual,day,kg,9.8,kg
BO1039,400 g O. abyssinica,Entire Diet,Entire Diet,0.456,5.75,Feed Intake,NA,TRUE,NA,6,individual,day,kg,9.8,kg
BO1039,400 g O. abyssinica,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,0.309,16.9,Feed Intake,NA,FALSE,NA,6,individual,day,kg,9.8,kg
BO1039,600 g B.balcooa,Entire Diet,Entire Diet,0.415,5.75,Feed Intake,NA,TRUE,NA,6,individual,day,kg,9.9,kg
BO1039,600 g B.balcooa,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,0.117,16.9,Feed Intake,NA,FALSE,NA,6,individual,day,kg,9.9,kg
BO1039,600 g B.balcooa,Oxytenanthera abyssinica Leaves Dried,Oxytenanthera abyssinica Leaves||Chopping||Drying,0.298,19.3,Feed Intake,NA,FALSE,NA,6,individual,day,kg,9.9,kg
BO1039,600 g O. abyssinica,Entire Diet,Entire Diet,0.443,5.75,Feed Intake,NA,TRUE,NA,6,individual,day,kg,9.9,kg
BO1039,600 g O. abyssinica,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,0.211,16.9,Feed Intake,NA,FALSE,NA,6,individual,day,kg,9.9,kg
BO1039,600 g O. abyssinica,Oxytenanthera abyssinica Leaves Dried,Oxytenanthera abyssinica Leaves||Chopping||Drying,0.235,19.3,Feed Intake,NA,FALSE,NA,6,individual,day,kg,9.9,kg
BO1039,Control diet,Entire Diet,Entire Diet,0.398,5.75,Feed Intake,NA,TRUE,NA,6,individual,day,kg,9.5,kg
BO1039,Control diet,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,Megathyrsus maximus Leaves;Bridelia ferruginea Leaves,3.397,16.9,Feed Intake,NA,FALSE,NA,6,individual,day,kg,9.5,kg
BO1040,Control group,Entire Diet,Entire Diet,9.61,0.28,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,NA,NA
