"","B.Code","A.Level.Name","D.Item","D.Type","D.Amount","D.Unit.Amount","D.Unit.Time","D.Unit.Animals","DC.Is.Dry","D.Ad.lib","D.Item.Group","D.Item.AOM","AOM.Scientific.Name","Source","Units","T.Animals","D.Unit.Standard","Out.WG.Start","Out.WG.Unit","intake_source","ignore_for_balance","T.Name","T.Control"
"11881","NN0196","SS 15019 + LP 14203","Sesbania sesban","Agroforestry Fodders",0.093,"kg",NA,NA,"Yes","No",NA,"AOM_003079","Sesbania sesban","livestock","% Body Mass;NA;NA",6,"% Body Mass NA NA",15.5,"kg","diet_intake",FALSE,"SS 15019 + LP 14203","no"
"11882","NN0196","Wheat bran (control)","Wheat Bran","Crop Byproduct",0.1404,"kg",NA,NA,"Yes","No",NA,"AOM_000585","Triticum aestivum","livestock","% Body Mass;NA;NA",6,"% Body Mass NA NA",15.6,"kg","diet_intake",FALSE,"Wheat bran (control)","yes"
"11883","NN0197","LAB (10.5g DM/kg LW)","Lablab purpureus Dried","Herbaceous Fodders",0.1812,"kg","day","individual","Yes","No",NA,"AOM_001732","Lablab purpureus","livestock","g/kg body weight;day;individual",10,"g/kg body weight day individual",14.72,"kg","ingredient_intake",FALSE,"LAB","yes"
"11884","NN0197","LP1 (8.3g DM/kg LW)","Leucaena pallida Dried","Agroforestry Fodders",0.1466,"kg","day","individual","Yes","No",NA,"AOM_001775","Leucaena pallida","livestock","g/kg body weight;day;individual",10,"g/kg body weight day individual",14.75,"kg","ingredient_intake",FALSE,"LP1","no"
"11885","NN0197","LP2 (11g DM/kg LW)","Leucaena pallida Dried","Agroforestry Fodders",0.1958,"kg","day","individual","Yes","No",NA,"AOM_001775","Leucaena pallida","livestock","g/kg body weight;day;individual",10,"g/kg body weight day individual",14.68,"kg","ingredient_intake",FALSE,"LP2","no"
"11886","NN0197","LP3 (13.3g DM/kg LW)","Leucaena pallida Dried","Agroforestry Fodders",0.2495,"kg","day","individual","Yes","No",NA,"AOM_001775","Leucaena pallida","livestock","g/kg body weight;day;individual",10,"g/kg body weight day individual",14.73,"kg","ingredient_intake",FALSE,"LP3","no"
"11887","NN0197","SS1 (8.2g DM/kg LW)","Sesbania sesban Dried","Agroforestry Fodders",0.1476,"kg","day","individual","Yes","No",NA,"AOM_001229","Sesbania sesban","livestock","g/kg body weight;day;individual",10,"g/kg body weight day individual",14.81,"kg","ingredient_intake",FALSE,"SS1","no"
"11888","NN0197","SS2 (10.9g DM/kg LW)","Sesbania sesban Dried","Agroforestry Fodders",0.1884,"kg","day","individual","Yes","No",NA,"AOM_001229","Sesbania sesban","livestock","g/kg body weight;day;individual",10,"g/kg body weight day individual",14.8,"kg","ingredient_intake",FALSE,"SS2","no"
"11889","NN0200","1RB:2NSM","Rice Bran","Crop Byproduct",100,"g","day","individual","Yes",NA,"Supplement 1:2","AOM_002114","Oryza sativa","livestock","g;day;individual",5,"g day individual",19.4,"kg","diet_intake",FALSE,"1RB:2NSM","no"
"11890","NN0200","1RB:2NSM","Noug Ground","Crop Byproduct",200,"g","day","individual","Yes",NA,"Supplement 1:2","AOM_001304","Guizotia abyssinica","livestock","g;day;individual",5,"g day individual",19.4,"kg","diet_intake",FALSE,"1RB:2NSM","no"
"11891","NN0200","2RB:1NSM","Noug Ground","Crop Byproduct",100,"g","day","individual","Yes",NA,"Supplement 2:1","AOM_001304","Guizotia abyssinica","livestock","g;day;individual",5,"g day individual",19.2,"kg","diet_intake",FALSE,"2RB:1NSM","no"
"11892","NN0200","2RB:1NSM","Rice Bran","Crop Byproduct",200,"g","day","individual","Yes",NA,"Supplement 2:1","AOM_002114","Oryza sativa","livestock","g;day;individual",5,"g day individual",19.2,"kg","diet_intake",FALSE,"2RB:1NSM","no"
"11893","NN0200","NSM","Noug Ground","Crop Byproduct",0.3,"kg","day","individual","Yes",NA,NA,"AOM_001304","Guizotia abyssinica","livestock","g;day;individual",5,"g day individual",19,"kg","ingredient_intake",FALSE,"NSM","no"
"11894","NN0200","RB","Rice Bran","Crop Byproduct",0.3,"kg","day","individual","Yes",NA,NA,"AOM_002114","Oryza sativa","livestock","g;day;individual",5,"g day individual",19.4,"kg","ingredient_intake",FALSE,"RB","no"
"11895","NN0201","Lablab, maize","Lablab purpureus","Herbaceous Fodders",0.218,"kg","day","individual","Yes","No",NA,"AOM_002204","Dolichos lablab","livestock","g;day;individual",6,"g day individual",24.9,"kg","ingredient_intake",FALSE,"Lablab, maize","no"
"11896","NN0201","Lablab, maize","Maize Ground","Crop Product",0.091,"kg","day","individual","Yes","No",NA,"AOM_001674","Zea mays","livestock","g;day;individual",6,"g day individual",24.9,"kg","ingredient_intake",FALSE,"Lablab, maize","no"
"11897","NN0201","Lablab, no maize","Lablab purpureus","Herbaceous Fodders",0.217,"kg","day","individual","Yes","No",NA,"AOM_002204","Dolichos lablab","livestock","g;day;individual",6,"g day individual",24.7,"kg","ingredient_intake",FALSE,"Lablab, no maize","yes"
"11898","NN0201","Sesbania, maize","Maize Ground","Crop Product",0.091,"kg","day","individual","Yes","No",NA,"AOM_001674","Zea mays","livestock","g;day;individual",6,"g day individual",24.6,"kg","ingredient_intake",FALSE,"Sesbania, maize","no"
"11899","NN0201","Sesbania, maize","Sesbania sesban","Agroforestry Fodders",0.217,"kg","day","individual","Yes","No",NA,"AOM_003079","Sesbania sesban","livestock","g;day;individual",6,"g day individual",24.6,"kg","ingredient_intake",FALSE,"Sesbania, maize","no"
"11900","NN0201","Sesbania, no maize","Sesbania sesban","Agroforestry Fodders",0.218,"kg","day","individual","Yes","No",NA,"AOM_003079","Sesbania sesban","livestock","g;day;individual",6,"g day individual",24.8,"kg","ingredient_intake",FALSE,"Sesbania, no maize","yes"
"11901","NN0202","CSC","Cotton Seed Cake","Crop Byproduct",0.191132161720826,"kg",NA,NA,"Yes",NA,NA,"AOM_000620","Gossypium","livestock","g/kg metabolic weight;NA;NA",1,"g/kg metabolic weight NA NA",17.86,"kg","diet_intake",FALSE,"CSC","no"
"11902","NN0202","LEU","Leucaena leucocephala Dried","Agroforestry Fodders",0.169791125820548,"kg",NA,NA,"Yes",NA,NA,"AOM_001667","Leucaena leucocephala","livestock","g/kg metabolic weight;NA;NA",1,"g/kg metabolic weight NA NA",17.84,"kg","diet_intake",FALSE,"LEU","no"
"11903","NN0202","SESE","Sesbania sesban Dried","Agroforestry Fodders",0.169148292662818,"kg",NA,NA,"Yes",NA,NA,"AOM_001229","Sesbania sesban","livestock","g/kg metabolic weight;NA;NA",1,"g/kg metabolic weight NA NA",17.75,"kg","diet_intake",FALSE,"SESE","no"
"11904","NN0202","SESM","Sesbania sesban Dried","Agroforestry Fodders",0.169791125820548,"kg",NA,NA,"Yes",NA,NA,"AOM_001229","Sesbania sesban","livestock","g/kg metabolic weight;NA;NA",1,"g/kg metabolic weight NA NA",17.84,"kg","diet_intake",FALSE,"SESM","no"
"11905","NN0202","SESME","Sesbania sesban Dried","Agroforestry Fodders",0.16993386742088,"kg",NA,NA,"Yes",NA,NA,"AOM_001229","Sesbania sesban","livestock","g/kg metabolic weight;NA;NA",1,"g/kg metabolic weight NA NA",17.86,"kg","diet_intake",FALSE,"SESME","no"
"11906","NN0207.1","25g Chopped Sorghum Stover","Cotton Seed Cake","Crop Byproduct",113.333333333333,"g","day","individual","Yes",NA,"Base","AOM_000620","Gossypium","livestock","g;day;individual",3,"g day individual",16.8,"kg","original",FALSE,"T3 25g Chopped","no"
"11907","NN0207.1","25g Chopped Sorghum Stover","Sorghum Straw","Crop Byproduct",0.36,"kg","day","individual","Yes",NA,"Chopped straw","AOM_000581","Sorghum bicolor","livestock","% Body Mass;day;individual",3,"% Body Mass day individual",16.8,"kg","ingredient_intake",FALSE,"T3 25g Chopped","no"
"11908","NN0207.1","25g Unchopped Sorghum Stover","Cotton Seed Cake","Crop Byproduct",113.333333333333,"g","day","individual","Yes",NA,"Base","AOM_000620","Gossypium","livestock","g;day;individual",3,"g day individual",17.2666666666667,"kg","original",FALSE,"T1 25g Unchopped","yes"
"11909","NN0207.1","25g Unchopped Sorghum Stover","Sorghum Straw","Crop Byproduct",0.326666666666667,"kg","day","individual","Yes",NA,"Unchopped straw","AOM_000581","Sorghum bicolor","livestock","% Body Mass;day;individual",3,"% Body Mass day individual",17.2666666666667,"kg","ingredient_intake",FALSE,"T1 25g Unchopped","yes"
"11910","NN0207.1","50g Chopped Sorghum Stover","Cotton Seed Cake","Crop Byproduct",113.333333333333,"g","day","individual","Yes",NA,"Base","AOM_000620","Gossypium","livestock","g;day;individual",3,"g day individual",17.0666666666667,"kg","original",FALSE,"T4 50g Chopped","no"
"11911","NN0207.1","50g Chopped Sorghum Stover","Sorghum Straw","Crop Byproduct",0.533333333333333,"kg","day","individual","Yes",NA,"Chopped straw","AOM_000581","Sorghum bicolor","livestock","% Body Mass;day;individual",3,"% Body Mass day individual",17.0666666666667,"kg","ingredient_intake",FALSE,"T4 50g Chopped","no"
"11912","NN0207.1","50g Unchopped Sorghum Stover","Cotton Seed Cake","Crop Byproduct",113.333333333333,"g","day","individual","Yes",NA,"Base","AOM_000620","Gossypium","livestock","g;day;individual",3,"g day individual",17,"kg","original",FALSE,"T2 50g Unchopped","yes"
"11913","NN0207.1","50g Unchopped Sorghum Stover","Sorghum Straw","Crop Byproduct",0.413333333333333,"kg","day","individual","Yes",NA,"Unchopped straw","AOM_000581","Sorghum bicolor","livestock","% Body Mass;day;individual",3,"% Body Mass day individual",17,"kg","ingredient_intake",FALSE,"T2 50g Unchopped","yes"
"11914","NN0207.2","25g Chopped Sorghum Stover","Cotton Seed Cake","Crop Byproduct",760,"g","day","individual","Yes",NA,"Base","AOM_000620","Gossypium","livestock","g;day;individual",7,"g day individual",200.1,"kg","original",FALSE,"T3 25g Chopped","no"
"11915","NN0207.2","25g Chopped Sorghum Stover","Sorghum Straw","Crop Byproduct",3.6,"kg","day","individual","Yes",NA,"Chopped straw","AOM_000581","Sorghum bicolor","livestock","% Body Mass;day;individual",7,"% Body Mass day individual",200.1,"kg","ingredient_intake",FALSE,"T3 25g Chopped","no"
"11916","NN0207.2","25g Unchopped Sorghum Stover","Cotton Seed Cake","Crop Byproduct",760,"g","day","individual","Yes",NA,"Base","AOM_000620","Gossypium","livestock","g;day;individual",8,"g day individual",204,"kg","original",FALSE,"T1 25g Unchopped","yes"
"11917","NN0207.2","25g Unchopped Sorghum Stover","Sorghum Straw","Crop Byproduct",3.7,"kg","day","individual","Yes",NA,"Unchopped straw","AOM_000581","Sorghum bicolor","livestock","% Body Mass;day;individual",8,"% Body Mass day individual",204,"kg","ingredient_intake",FALSE,"T1 25g Unchopped","yes"
"11918","NN0207.2","50g Chopped Sorghum Stover","Cotton Seed Cake","Crop Byproduct",760,"g","day","individual","Yes",NA,"Base","AOM_000620","Gossypium","livestock","g;day;individual",8,"g day individual",202.9,"kg","original",FALSE,"T4 50g Chopped","no"
"11919","NN0207.2","50g Chopped Sorghum Stover","Sorghum Straw","Crop Byproduct",3.9,"kg","day","individual","Yes",NA,"Chopped straw","AOM_000581","Sorghum bicolor","livestock","% Body Mass;day;individual",8,"% Body Mass day individual",202.9,"kg","ingredient_intake",FALSE,"T4 50g Chopped","no"
"11920","NN0207.2","50g Unchopped Sorghum Stover","Cotton Seed Cake","Crop Byproduct",760,"g","day","individual","Yes",NA,"Base","AOM_000620","Gossypium","livestock","g;day;individual",8,"g day individual",204.1,"kg","original",FALSE,"T2 50g Unchopped","yes"
"11921","NN0207.2","50g Unchopped Sorghum Stover","Sorghum Straw","Crop Byproduct",4.7,"kg","day","individual","Yes",NA,"Unchopped straw","AOM_000581","Sorghum bicolor","livestock","% Body Mass;day;individual",8,"% Body Mass day individual",204.1,"kg","ingredient_intake",FALSE,"T2 50g Unchopped","yes"
"11922","NN0211","T2 LOW","Cotton Seed Ground","Crop Product",0.0231,"kg","day","individual","Yes","No",NA,"AOM_001643","Gossypium","livestock","g;day;individual",6,"g day individual",16.6,"kg","ingredient_intake",FALSE,"T DIET 2","no"
"11923","NN0211","T3 MEDIUM","Cotton Seed Ground","Crop Product",0.0307,"kg","day","individual","Yes","No",NA,"AOM_001643","Gossypium","livestock","g;day;individual",6,"g day individual",17.3,"kg","ingredient_intake",FALSE,"T DIET 3","no"
"11924","NN0211","T4 HIGH","Cotton Seed Ground","Crop Product",0.037,"kg","day","individual","Yes","No",NA,"AOM_001643","Gossypium","livestock","g;day;individual",6,"g day individual",17.2,"kg","ingredient_intake",FALSE,"T DIET 4","no"
"11925","NN0212","1LSC:2WB","Linseed Cake","Crop Byproduct",100,"g","day","individual","Yes",NA,"Supplement 1:2","AOM_002136","Linum usitatissimum","livestock","g;day;individual",6,"g day individual",15.6,"kg","original",FALSE,"1LSC:2WB","no"
"11926","NN0212","1LSC:2WB","Wheat Bran","Crop Byproduct",200,"g","day","individual","Yes",NA,"Supplement 1:2","AOM_000585","Triticum aestivum","livestock","g;day;individual",6,"g day individual",15.6,"kg","original",FALSE,"1LSC:2WB","no"
"11927","NN0212","2LSC:1WB","Linseed Cake","Crop Byproduct",200,"g","day","individual","Yes",NA,"Supplement 2:1","AOM_002136","Linum usitatissimum","livestock","g;day;individual",6,"g day individual",15.5,"kg","original",FALSE,"2LSC:1WB","no"
"11928","NN0212","2LSC:1WB","Wheat Bran","Crop Byproduct",100,"g","day","individual","Yes",NA,"Supplement 2:1","AOM_000585","Triticum aestivum","livestock","g;day;individual",6,"g day individual",15.5,"kg","original",FALSE,"2LSC:1WB","no"
"11929","NN0212","LSC","Linseed Cake","Crop Byproduct",300,"g","day","individual","Yes",NA,NA,"AOM_002136","Linum usitatissimum","livestock","g;day;individual",6,"g day individual",15.5,"kg","original",FALSE,"LSC","no"
"11930","NN0212","WB","Wheat Bran","Crop Byproduct",300,"g","day","individual","Yes",NA,NA,"AOM_000585","Triticum aestivum","livestock","g;day;individual",6,"g day individual",15.6,"kg","original",FALSE,"WB","no"
"11931","NN0214","Acacia albida Treatment","Faidherbia albida","Agroforestry Fodders",0.194,"kg","day","individual","Yes",NA,NA,"AOM_001145","Faidherbia albida","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Acacia albida Treatment","no"
"11932","NN0214","Acacia albida Treatment","Maize Straw","Crop Byproduct",0.401,"kg","day","individual","Yes",NA,"Base","AOM_000572","Zea mays","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Acacia albida Treatment","no"
"11933","NN0214","Acacia nilotica Treatment","Acacia nilotica","Agroforestry Fodders",0.204,"kg","day","individual","Yes",NA,NA,"AOM_000704","Vachellia nilotica","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Acacia nilotica Treatment","no"
"11934","NN0214","Acacia nilotica Treatment","Maize Straw","Crop Byproduct",0.347,"kg","day","individual","Yes",NA,"Base","AOM_000572","Zea mays","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Acacia nilotica Treatment","no"
"11935","NN0214","Acacia sieberiana Treatment","Maize Straw","Crop Byproduct",0.32,"kg","day","individual","Yes",NA,"Base","AOM_000572","Zea mays","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Acacia sieberiana Treatment","no"
"11936","NN0214","Acacia sieberiana Treatment","Acacia sieberiana","Agroforestry Fodders",0.211,"kg","day","individual","Yes",NA,NA,"AOM_000705","Vachellia sieberiana","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Acacia sieberiana Treatment","no"
"11937","NN0214","Acacia tortilis Treatment","Acacia tortilis","Agroforestry Fodders",0.206,"kg","day","individual","Yes",NA,NA,"AOM_000706","Vachellia tortilis","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Acacia tortilis Treatment","no"
"11938","NN0214","Acacia tortilis Treatment","Maize Straw","Crop Byproduct",0.43,"kg","day","individual","Yes",NA,"Base","AOM_000572","Zea mays","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Acacia tortilis Treatment","no"
"11939","NN0214","Noug Meal Treatment","Maize Straw","Crop Byproduct",0.483,"kg","day","individual","Yes",NA,"Base","AOM_000572","Zea mays","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Noug Meal Treatment","yes"
"11940","NN0214","Noug Meal Treatment","Noug Ground","Crop Byproduct",0.08,"kg","day","individual","Yes",NA,NA,"AOM_001304","Guizotia abyssinica","livestock","g;day;individual",8,"g day individual",21,"kg","ingredient_intake",FALSE,"Noug Meal Treatment","yes"
"11941","NN0216","supplemented","Wheat Ground","Crop Byproduct",5000,"g","day","individual","Yes","No",NA,"AOM_001346","Triticum aestivum","livestock","g;day;individual",11,"g day individual",NA,NA,"original",FALSE,"supplemented suckled","no"
"11942","NN0216","supplemented","Wheat Ground","Crop Byproduct",5000,"g","day","individual","Yes","No",NA,"AOM_001346","Triticum aestivum","livestock","g;day;individual",11,"g day individual",NA,NA,"original",FALSE,"supplemented milked","no"
"11943","NN0217","C0","Unspecified Grass Dried","Herbaceous Fodders",0.685,"kg","day","individual","Yes",NA,NA,"AOM_001911",NA,"livestock","g/kg body weight;day;individual",8,"g/kg body weight day individual",20,"kg","ingredient_intake",FALSE,"T1","yes"
"11944","NN0223","Goats diet","Noug Seed Cake",NA,0.3105,"kg",NA,"individual","Yes",NA,"Goats Concentrate","AOM_002000","Guizotia abyssinica","livestock","%;NA;individual",9,"% NA individual",20.3666666666667,"kg","diet_intake",FALSE,"T 50 Boer","no"
"11945","NN0223","Goats diet","Noug Seed Cake",NA,0.3105,"kg",NA,"individual","Yes",NA,"Goats Concentrate","AOM_002000","Guizotia abyssinica","livestock","%;NA;individual",9,"% NA individual",20.3666666666667,"kg","diet_intake",FALSE,"T Local Goat","yes"
"11946","NN0223","Goats diet","Salt","Non-ERA Feed",0.0135,"kg",NA,"individual","Yes",NA,"Goats Concentrate","AOM_000772",NA,"livestock","%;NA;individual",9,"% NA individual",20.3666666666667,"kg","diet_intake",TRUE,"T 50 Boer","no"
"11947","NN0223","Goats diet","Salt","Non-ERA Feed",0.0135,"kg",NA,"individual","Yes",NA,"Goats Concentrate","AOM_000772",NA,"livestock","%;NA;individual",9,"% NA individual",20.3666666666667,"kg","diet_intake",TRUE,"T Local Goat","yes"
"11948","NN0223","Goats diet","Sorghum Grain","Crop Product",0.162,"kg",NA,"individual","Yes",NA,"Goats Concentrate","AOM_000657","Sorghum bicolor","livestock","%;NA;individual",9,"% NA individual",20.3666666666667,"kg","diet_intake",FALSE,"T 50 Boer","no"
"11949","NN0223","Goats diet","Sorghum Grain","Crop Product",0.162,"kg",NA,"individual","Yes",NA,"Goats Concentrate","AOM_000657","Sorghum bicolor","livestock","%;NA;individual",9,"% NA individual",20.3666666666667,"kg","diet_intake",FALSE,"T Local Goat","yes"
"11950","NN0223","Goats diet","Wheat Bran","Crop Byproduct",0.189,"kg",NA,"individual","Yes",NA,"Goats Concentrate","AOM_000585","Triticum aestivum","livestock","%;NA;individual",9,"% NA individual",20.3666666666667,"kg","diet_intake",FALSE,"T 50 Boer","no"
"11951","NN0223","Goats diet","Wheat Bran","Crop Byproduct",0.189,"kg",NA,"individual","Yes",NA,"Goats Concentrate","AOM_000585","Triticum aestivum","livestock","%;NA;individual",9,"% NA individual",20.3666666666667,"kg","diet_intake",FALSE,"T Local Goat","yes"
"11952","NN0223","Sheeps diet","Noug Seed Cake",NA,0.3726,"kg",NA,"individual","Yes",NA,"Sheep Concentrate","AOM_002000","Guizotia abyssinica","livestock","%;NA;individual",9,"% NA individual",15.8333333333333,"kg","diet_intake",FALSE,"T Local sheep","yes"
"11953","NN0223","Sheeps diet","Noug Seed Cake",NA,0.3726,"kg",NA,"individual","Yes",NA,"Sheep Concentrate","AOM_002000","Guizotia abyssinica","livestock","%;NA;individual",9,"% NA individual",15.8333333333333,"kg","diet_intake",FALSE,"T 50 Dorper","no"
